년도,월,도로,방향,상세도로,속도
2023,10,일반국도1호선,상행,일반국도1호선(추수지하차도북측 ~ 모개고가차도),37.4189
2023,10,일반국도1호선,하행,일반국도1호선(동교리입구 ~ 전동교차로),77.2093
2023,10,일반국도1호선,하행,일반국도1호선(두만교차로북측 ~ 남세종IC),76.5215
2023,10,일반국도1호선,하행,일반국도1호선(모개고가차도 ~ 추수지하차도북측),33.1747
2023,10,일반국도1호선,하행,일반국도1호선(문화예술회관입구 ~ 신흥사거리),36.2519
2023,10,일반국도1호선,하행,일반국도1호선(번암사거리 ~ 연기사거리),37.9509
2023,10,일반국도1호선,하행,일반국도1호선(서창사거리 ~ 욱일삼거리),58.9881
2023,10,일반국도1호선,하행,일반국도1호선(서창역앞 ~ 신안과선교북측),56.1512
2023,10,일반국도1호선,하행,일반국도1호선(소정대교남측 ~ 운당교),77.9535
2023,10,일반국도1호선,하행,일반국도1호선(신안1리사거리 ~ 서창사거리),58.9881
2023,10,일반국도1호선,하행,일반국도1호선(신안과선교북측 ~ 신안1리사거리),58.9881
2023,10,일반국도1호선,하행,일반국도1호선(신흥사거리 ~ 조치원자이아파트),23.3826
2023,10,일반국도1호선,하행,일반국도1호선(연기사거리 ~ 연기삼거리),36.7733
2023,10,일반국도1호선,하행,일반국도1호선(욱일삼거리 ~ 문화예술회관입구),36.2519
2023,10,일반국도1호선,하행,일반국도1호선(운당교 ~ 유천교차로),72.4884
2023,10,일반국도1호선,하행,일반국도1호선(월하오거리 ~ 연기사거리),37.9527
2023,10,일반국도1호선,하행,일반국도1호선(유천교차로 ~ 전의교차로),77.6279
2023,10,일반국도1호선,하행,일반국도1호선(전동교차로 ~ 조천1교남측),59.0581
2023,10,일반국도1호선,하행,일반국도1호선(전의교차로 ~ 조천5교남측),78.0119
2023,10,일반국도1호선,하행,일반국도1호선(조천1교남측 ~ 서창역앞),56.1512
2023,10,일반국도1호선,하행,일반국도1호선(조천5교남측 ~ 동교리입구),77.6163
2023,10,일반국도1호선,하행,일반국도1호선(조치원자이아파트 ~ 번암사거리),36.9509
2023,10,일반국도1호선,하행,일반국도1호선(천안시-연기군경계(4) ~ 소정대교남측),77.8488
2023,10,일반국도1호선,하행,일반국도1호선(추수지하차도북측 ~ 주추교차로),19.4214
2023,10,일반국도36호선,상행,일반국도36호선(궁평1교차로 ~ 새장터삼거리),65.2326
2023,10,일반국도36호선,상행,일반국도36호선(궁평1교차로 ~ 탑연삼거리),69.2558
2023,10,일반국도36호선,상행,일반국도36호선(번암사거리 ~ 죽림삼거리),59.7558
2023,10,일반국도36호선,상행,일반국도36호선(서평삼거리 ~ 새장터삼거리),69.2558
2023,10,일반국도36호선,상행,일반국도36호선(주추지하차도 남측 ~ 봉안리),54.5829
2023,10,일반국도36호선,상행,일반국도36호선(죽림삼거리 ~ 상리사거리),68.9651
2023,10,일반국도36호선,하행,일반국도36호선(봉안리 ~ 주추지하차도 남측),47.3723
2023,10,일반국도36호선,하행,일반국도36호선(상리사거리 ~ 죽림삼거리),68.4651
2023,10,일반국도36호선,하행,일반국도36호선(새장터삼거리 ~ 궁평1교차로),62.6628
2023,10,일반국도36호선,하행,일반국도36호선(죽림삼거리 ~ 번암사거리),59.7093
2023,10,일반국도36호선,하행,일반국도36호선(탑연삼거리 ~ 궁평1교차로),68.6824
2023,10,절재로,상행,절재로(가재마을12단지앞사거리 ~ 주추교차로),24.4461
2023,10,절재로,상행,절재로(도램마을9단지앞사거리 ~ 가재마을12단지앞사거리),36.5678
2023,10,절재로,상행,절재로(도움8로교차로1 ~ 햇무리교북단),51.4892
2023,10,절재로,상행,절재로(양지중사거리 ~ 도램마을9단지앞사거리),18.2593
2023,10,절재로,하행,절재로(가재마을12단지앞사거리 ~ 도램마을9단지앞사거리),29.3418
2023,10,절재로,하행,절재로(도램마을9단지앞사거리 ~ 양지중사거리),24.3096
2023,10,절재로,하행,절재로(주추교차로 ~ 가재마을12단지앞사거리),22.7435
2023,10,절재로,하행,절재로(햇무리교북단 ~ 도움8로교차로1),44.6384
2023,10,정안세종로,상행,정안세종로(모개고가차도 ~ 수산IC교 북서),56.082
2023,10,정안세종로,하행,정안세종로(수산IC교 북서 ~ 모개고가차도),104.2769
2023,10,조치원로,상행,조치원로(상리사거리 ~ 역전교차로),36.8155
2023,10,조치원로,하행,조치원로(역전교차로 ~ 상리사거리),34.4345
2023,10,지방도604호선,상행,지방도604호선(문주1교북측 ~ 예양교차로동편),81.6239
2023,10,지방도604호선,하행,지방도604호선(예양교차로동편 ~ 문주1교북측),90.9866
2023,10,지방도96호선,상행,지방도96호선(갈대습지앞 ~ 월산교차로),32.7707
2023,10,지방도96호선,상행,지방도96호선(금남교앞 ~ 당암삼거리),29.0013
2023,10,지방도96호선,상행,지방도96호선(금남교앞 ~ 한누리대교북측교차로),24.612
2023,10,지방도96호선,상행,지방도96호선(대평지하차도 ~ 대평중앞),29.1873
2023,10,지방도96호선,상행,지방도96호선(성남고사거리 ~ 세종엠코타운),20.7191
2023,10,지방도96호선,상행,지방도96호선(양화2교차로 ~ 행정복합도시홍보관),29.6293
2023,10,지방도96호선,상행,지방도96호선(용합삼거리 ~ 부강터널),72.1052
2023,10,지방도96호선,상행,지방도96호선(월산교차로 ~ 용합삼거리),37.951
2023,10,지방도96호선,상행,지방도96호선(한누리대교북측교차로 ~ 송원교차로),22.3947
2023,10,지방도96호선,상행,지방도96호선(행정복합도시홍보관 ~ 푸르지오시티앞사거리),29.6293
2023,10,지방도96호선,하행,지방도96호선(당암삼거리 ~ 금남교앞),33.9543
2023,10,지방도96호선,하행,지방도96호선(대평중앞 ~ 대평지하차도),30.9728
2023,10,지방도96호선,하행,지방도96호선(부강터널 ~ 용합삼거리),75.528
2023,10,지방도96호선,하행,지방도96호선(성남고사거리 ~ 푸르지오시티앞사거리),17.937
2023,10,지방도96호선,하행,지방도96호선(세종엠코타운 ~ 성남고사거리),19.0609
2023,10,지방도96호선,하행,지방도96호선(송원교차로 ~ -),52.25
2023,10,지방도96호선,하행,지방도96호선(송원교차로 ~ 한누리대교북측교차로),23.9949
2023,10,지방도96호선,하행,지방도96호선(용합삼거리 ~ 월산교차로),41.4904
2023,10,지방도96호선,하행,지방도96호선(월산교차로 ~ 갈대습지앞),30.8766
2023,10,지방도96호선,하행,지방도96호선(푸르지오시티앞사거리 ~ 행정복합도시홍보관),32.2063
2023,10,지방도96호선,하행,지방도96호선(한누리대교북측교차로 ~ 금남교앞),35.2467
2023,10,지방도96호선,하행,지방도96호선(행정복합도시홍보관 ~ 갈대습지앞),32.2063
2023,10,청연로,상행,청연로(용합삼거리 ~ 예양교차로동편),49.5686
2023,10,청연로,하행,청연로(상리사거리 ~ 예양교차로동편),57.686
2023,10,청연로,하행,청연로(예양교차로동편 ~ 용합삼거리),45.4345
2023,10,충현로,상행,충현로(조치원지하차도앞 ~ 서창사거리),35.4238
2023,10,충현로,하행,충현로(서창사거리 ~ 조치원지하차도앞),37.0716
2023,10,평기길,상행,평기길(- ~ 송학사거리),46.6677
2023,10,평기길,하행,평기길(송학사거리 ~ -),54.358
2023,10,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리885-1),36.0643
2023,10,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 한누리대교북측교차로),37.2027
2023,10,한누리대로,상행,한누리대로(국책연구단지사거리 ~ 4-1생활권(한누리대로)),35.4328
2023,10,한누리대로,상행,한누리대로(도램마을9단지앞사거리 ~ 양지초교사거리),28.6718
2023,10,한누리대로,상행,한누리대로(도시통합정보센터앞사거리 ~ 성남고사거리),47.0014
2023,10,한누리대로,상행,한누리대로(보름교동측 ~ 연기3리교차로),32.7226
2023,10,한누리대로,상행,한누리대로(성남고사거리 ~ 도램마을9단지앞사거리),29.6343
2023,10,한누리대로,상행,한누리대로(양지초교사거리 ~ 금사교고가차도),31.9409
2023,10,한누리대로,상행,한누리대로(연기3리교차로 ~ 금사교고가차도),43.2647
2023,10,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 4-2생활권(한누리대로)),24.2758
2023,10,한누리대로,상행,한누리대로(집현리885-1 ~ 4-2생활권(한누리대로)),29.0085
2023,10,한누리대로,상행,한누리대로(한누리대교북측교차로 ~ 국세청앞사거리),26.4003
2023,10,한누리대로,상행,한누리대로(행정중심복합도시3-2생활권 ~ 공공청사),34.0175
2023,10,한누리대로,하행,한누리대로(4-1생활권(한누리대로) ~ 국책연구단지사거리),32.7513
2023,10,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리(한누리대로)),38.3109
2023,10,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리885-1),29.7473
2023,10,한누리대로,하행,한누리대로(공공청사 ~ 행정중심복합도시3-2생활권),35.4462
2023,10,한누리대로,하행,한누리대로(국세청앞사거리 ~ 한누리대교북측교차로),35.5263
2023,10,한누리대로,하행,한누리대로(금사교고가차도 ~ 양지초교사거리),31.1117
2023,10,한누리대로,하행,한누리대로(금사교고가차도 ~ 연기3리교차로),39.4799
2023,10,한누리대로,하행,한누리대로(도램마을9단지앞사거리 ~ 성남고사거리),30.8614
2023,10,한누리대로,하행,한누리대로(양지초교사거리 ~ 도램마을9단지앞사거리),28.8333
2023,10,한누리대로,하행,한누리대로(연기3리교차로 ~ 보름교동측),32.1344
2023,10,한누리대로,하행,한누리대로(집현리885-1 ~ 4-1생활권(한누리대로)),25.3566
2023,10,한누리대로,하행,한누리대로(한누리대교북측교차로 ~ 고속시외버스터미널앞사거리),50.0135
2023,10,행복대로,상행,행복대로(수자인510동앞 ~ 디딤2교북측),66.8699
2023,10,행복대로,상행,행복대로(집현리623-5 ~ 집현리785-135),52.5557
2023,10,행복대로,상행,행복대로(집현리785-135 ~ 디딤2교북측),52.1033
2023,10,행복대로,하행,행복대로(디딤2교북측 ~ 수자인510동앞),53.7613
2023,10,행복대로,하행,행복대로(디딤2교북측 ~ 집현리785-135),62.2725
2023,10,행복대로,하행,행복대로(집현리785-135 ~ 집현리623-5),47.7729
2023,11,갈매로,상행,갈매로(갈매로교차로1 ~ 금사교고가차도동편),58.1792
2023,11,갈매로,상행,갈매로(고속시외버스터미널앞사거리 ~ 금남교앞),37.2646
2023,11,갈매로,상행,갈매로(양지중사거리 ~ 갈매로교차로1),33.7492
2023,11,갈매로,상행,갈매로(푸르지오시티앞사거리 ~ 양지중사거리),39.3736
2023,11,갈매로,하행,갈매로(갈매로교차로1 ~ 양지중사거리),26.8201
2023,11,갈매로,하행,갈매로(금남교앞 ~ 고속시외버스터미널앞사거리),39.2799
2023,11,갈매로,하행,갈매로(금사교고가차도동편 ~ 갈매로교차로1),43.3719
2023,11,갈매로,하행,갈매로(양지중사거리 ~ 푸르지오시티앞사거리),32.4944
2023,11,당산로,상행,당산로(- ~ 월하오거리),47.2103
2023,11,당산로,하행,당산로(월하오거리 ~ -),47.5348
2023,11,산학리길,상행,산학리길(- ~ -),55.0779
2023,11,산학리길,하행,산학리길(- ~ -),56.8182
2023,11,새내로,상행,새내로(역전교차로 ~ 세종고입구),32.3403
2023,11,새내로,상행,새내로(죽림오거리 ~ 역전교차로),36.1056
2023,11,새내로,하행,새내로(세종고입구 ~ 역전교차로),34.0653
2023,11,새내로,하행,새내로(역전교차로 ~ 죽림오거리),44.1528
2023,11,시청대로,상행,시청대로(반곡동 67-1 ~ 4-1생활권(한누리대로)),24.4464
2023,11,시청대로,상행,시청대로(보람동(시청대로) ~ 중흥클래스1003동앞),25.7556
2023,11,시청대로,상행,시청대로(집현리785-135 ~ 집현리산173),21.0687
2023,11,시청대로,상행,시청대로(집현리산173 ~ 반곡동 67-1),20.3642
2023,11,시청대로,하행,시청대로(4-1생활권(한누리대로) ~ 반곡동 67-1),23.0139
2023,11,시청대로,하행,시청대로(반곡동 67-1 ~ 집현리산173),19.2964
2023,11,시청대로,하행,시청대로(중흥클래스1003동앞 ~ 보람동(시청대로)),30.1181
2023,11,시청대로,하행,시청대로(집현리산173 ~ 집현리785-135),31.7248
2023,11,연청로,상행,연청로(부강터널 ~ -),77.6333
2023,11,연청로,하행,연청로(- ~ 부강터널),75.6781
2023,11,용연로,상행,용연로(- ~ 송학사거리),56.3155
2023,11,용연로,하행,용연로(송학사거리 ~ -),53.9586
2023,11,일반국도1호선,상행,일반국도1호선(남세종IC ~ 두만교차로북측),71.0456
2023,11,일반국도1호선,상행,일반국도1호선(동교리입구 ~ 조천5교남측),77.6056
2023,11,일반국도1호선,상행,일반국도1호선(문화예술회관입구 ~ 욱일삼거리),33.4881
2023,11,일반국도1호선,상행,일반국도1호선(번암사거리 ~ 조치원자이아파트),41.6192
2023,11,일반국도1호선,상행,일반국도1호선(서창사거리 ~ 신안1리사거리),55.844
2023,11,일반국도1호선,상행,일반국도1호선(서창역앞 ~ 조천1교남측),59.8028
2023,11,일반국도1호선,상행,일반국도1호선(소정대교남측 ~ 천안시-연기군경계(4)),69.0423
2023,11,일반국도1호선,상행,일반국도1호선(신안1리사거리 ~ 신안과선교북측),55.844
2023,11,일반국도1호선,상행,일반국도1호선(신안과선교북측 ~ 서창역앞),59.8028
2023,11,일반국도1호선,상행,일반국도1호선(신흥사거리 ~ 문화예술회관입구),33.4881
2023,11,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 번암사거리),42.9072
2023,11,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 월하오거리),42.9119
2023,11,일반국도1호선,상행,일반국도1호선(연기삼거리 ~ 연기사거리),39.9024
2023,11,일반국도1호선,상행,일반국도1호선(욱일삼거리 ~ 서창사거리),55.844
