년도,월,일,날짜,행정구역,승차,하차,환승
2023,9,11,2023-09-11,연서면,547,484,49
2023,9,11,2023-09-11,장군면,790,557,40
2023,9,11,2023-09-11,전동면,234,169,9
2023,9,11,2023-09-11,전의면,363,260,39
2023,9,11,2023-09-11,조치원읍,6545,5365,511
2023,9,11,2023-09-11,종촌동,1986,1727,121
2023,9,11,2023-09-11,한솔동,3329,3240,446
2023,9,12,2023-09-12,가람동,39,64,11
2023,9,12,2023-09-12,고운동,2543,2110,220
2023,9,12,2023-09-12,금남면,1042,893,161
2023,9,12,2023-09-12,나성동,2070,1627,239
2023,9,12,2023-09-12,다정동,574,573,24
2023,9,12,2023-09-12,대평동,1982,1788,1335
2023,9,12,2023-09-12,도담동,5421,4615,1504
2023,9,12,2023-09-12,반곡동,2133,1904,136
2023,9,12,2023-09-12,반포면,4,2,0
2023,9,12,2023-09-12,보람동,600,541,86
2023,9,12,2023-09-12,부강면,306,197,11
2023,9,12,2023-09-12,소정면,75,45,1
2023,9,12,2023-09-12,아름동,2767,2440,211
2023,9,12,2023-09-12,어진동,4516,4233,1016
2023,9,12,2023-09-12,연기면,1565,1349,240
2023,9,12,2023-09-12,연동면,190,113,9
2023,9,12,2023-09-12,연서면,557,490,56
2023,9,12,2023-09-12,장군면,804,497,42
2023,9,12,2023-09-12,전동면,244,211,5
2023,9,12,2023-09-12,전의면,391,297,41
2023,9,12,2023-09-12,조치원읍,6466,5202,478
2023,9,12,2023-09-12,종촌동,2090,1797,132
2023,9,12,2023-09-12,한솔동,3328,3214,423
2023,9,13,2023-09-13,가람동,41,51,10
2023,9,13,2023-09-13,고운동,2590,2149,230
2023,9,13,2023-09-13,금남면,883,706,117
2023,9,13,2023-09-13,나성동,2076,1644,244
2023,9,13,2023-09-13,다정동,598,588,38
2023,9,13,2023-09-13,대평동,1957,1740,1269
2023,9,13,2023-09-13,도담동,5633,4739,1470
2023,9,13,2023-09-13,반곡동,2282,1984,175
2023,9,13,2023-09-13,반포면,0,4,0
2023,9,13,2023-09-13,보람동,719,576,89
2023,9,13,2023-09-13,부강면,348,242,14
2023,9,13,2023-09-13,소정면,62,38,1
2023,9,13,2023-09-13,아름동,3021,2583,185
2023,9,13,2023-09-13,어진동,5119,4822,1160
2023,9,13,2023-09-13,연기면,1510,1276,214
2023,9,13,2023-09-13,연동면,160,108,6
2023,9,13,2023-09-13,연서면,534,445,38
2023,9,13,2023-09-13,장군면,715,453,40
2023,9,13,2023-09-13,전동면,214,189,4
2023,9,13,2023-09-13,전의면,362,226,30
2023,9,13,2023-09-13,조치원읍,6246,5027,512
2023,9,13,2023-09-13,종촌동,2295,1910,134
2023,9,13,2023-09-13,한솔동,3509,3205,423
2023,9,14,2023-09-14,가람동,37,68,8
2023,9,14,2023-09-14,고운동,2329,1997,201
2023,9,14,2023-09-14,금남면,995,794,122
2023,9,14,2023-09-14,나성동,2090,1654,271
2023,9,14,2023-09-14,다정동,538,573,30
2023,9,14,2023-09-14,대평동,2130,2013,1420
2023,9,14,2023-09-14,도담동,5565,4677,1511
2023,9,14,2023-09-14,반곡동,2311,2030,172
2023,9,14,2023-09-14,보람동,672,541,105
2023,9,14,2023-09-14,부강면,344,266,17
2023,9,14,2023-09-14,소정면,61,46,1
2023,9,14,2023-09-14,아름동,2714,2464,192
2023,9,14,2023-09-14,어진동,4637,4511,1104
2023,9,14,2023-09-14,연기면,1519,1332,221
2023,9,14,2023-09-14,연동면,206,162,8
2023,9,14,2023-09-14,연서면,666,496,57
2023,9,14,2023-09-14,장군면,811,446,49
2023,9,14,2023-09-14,전동면,295,235,1
2023,9,14,2023-09-14,전의면,394,276,51
2023,9,14,2023-09-14,조치원읍,7025,5821,598
2023,9,14,2023-09-14,종촌동,2044,1741,131
2023,9,14,2023-09-14,한솔동,3277,3127,436
2023,9,15,2023-09-15,가람동,57,70,12
2023,9,15,2023-09-15,고운동,2654,2181,234
2023,9,15,2023-09-15,금남면,952,737,130
2023,9,15,2023-09-15,나성동,2255,1828,301
2023,9,15,2023-09-15,다정동,628,609,21
2023,9,15,2023-09-15,대평동,2229,2104,1368
2023,9,15,2023-09-15,도담동,5958,4973,1660
2023,9,15,2023-09-15,반곡동,2405,2123,177
2023,9,15,2023-09-15,보람동,740,624,91
2023,9,15,2023-09-15,부강면,315,190,14
2023,9,15,2023-09-15,소정면,71,54,0
2023,9,15,2023-09-15,아름동,3121,2775,204
2023,9,15,2023-09-15,어진동,5180,4896,1220
2023,9,15,2023-09-15,연기면,1786,1383,257
2023,9,15,2023-09-15,연동면,174,132,10
2023,9,15,2023-09-15,연서면,571,430,33
2023,9,15,2023-09-15,장군면,883,451,55
2023,9,15,2023-09-15,전동면,266,211,6
2023,9,15,2023-09-15,전의면,403,278,27
2023,9,15,2023-09-15,조치원읍,6989,5540,515
2023,9,15,2023-09-15,종촌동,2389,2134,166
2023,9,15,2023-09-15,한솔동,3652,3453,522
2023,9,16,2023-09-16,가람동,64,79,11
2023,9,16,2023-09-16,고운동,1425,1271,135
2023,9,16,2023-09-16,금남면,714,507,65
2023,9,16,2023-09-16,나성동,1318,1016,157
2023,9,16,2023-09-16,다정동,305,341,20
2023,9,16,2023-09-16,대평동,1324,1268,751
2023,9,16,2023-09-16,도담동,3376,2897,937
2023,9,16,2023-09-16,반곡동,1181,967,97
2023,9,16,2023-09-16,반포면,3,0,0
2023,9,16,2023-09-16,보람동,476,424,67
2023,9,16,2023-09-16,부강면,178,137,7
2023,9,16,2023-09-16,소정면,61,39,0
2023,9,16,2023-09-16,아름동,1907,1485,115
2023,9,16,2023-09-16,어진동,2091,2144,705
2023,9,16,2023-09-16,연기면,931,766,92
2023,9,16,2023-09-16,연동면,127,61,6
2023,9,16,2023-09-16,연서면,460,307,22
2023,9,16,2023-09-16,장군면,598,305,16
2023,9,16,2023-09-16,전동면,156,114,5
2023,9,16,2023-09-16,전의면,309,243,38
2023,9,16,2023-09-16,조치원읍,4729,3940,347
2023,9,16,2023-09-16,종촌동,1243,1137,85
2023,9,16,2023-09-16,한솔동,2234,2101,383
2023,9,17,2023-09-17,가람동,78,74,4
2023,9,17,2023-09-17,고운동,1214,974,87
2023,9,17,2023-09-17,금남면,624,529,76
2023,9,17,2023-09-17,나성동,1019,842,128
2023,9,17,2023-09-17,다정동,345,327,22
2023,9,17,2023-09-17,대평동,1311,1093,680
2023,9,17,2023-09-17,도담동,2798,2552,773
2023,9,17,2023-09-17,반곡동,882,816,54
2023,9,17,2023-09-17,반포면,0,1,0
2023,9,17,2023-09-17,보람동,343,291,46
2023,9,17,2023-09-17,부강면,163,158,8
2023,9,17,2023-09-17,소정면,35,31,0
2023,9,17,2023-09-17,아름동,1475,1235,102
2023,9,17,2023-09-17,어진동,1890,1818,546
2023,9,17,2023-09-17,연기면,742,728,93
2023,9,17,2023-09-17,연동면,93,66,5
2023,9,17,2023-09-17,연서면,307,339,24
2023,9,17,2023-09-17,장군면,571,403,18
2023,9,17,2023-09-17,전동면,104,93,3
2023,9,17,2023-09-17,전의면,240,176,23
2023,9,17,2023-09-17,조치원읍,4065,3306,240
2023,9,17,2023-09-17,종촌동,1037,1031,67
2023,9,17,2023-09-17,한솔동,1989,1730,334
2023,9,18,2023-09-18,가람동,43,53,8
2023,9,18,2023-09-18,고운동,2467,2023,254
2023,9,18,2023-09-18,금남면,809,717,93
2023,9,18,2023-09-18,나성동,1960,1636,246
2023,9,18,2023-09-18,다정동,529,551,36
2023,9,18,2023-09-18,대평동,2147,1973,1378
2023,9,18,2023-09-18,도담동,5201,4408,1464
2023,9,18,2023-09-18,반곡동,2009,1803,152
2023,9,18,2023-09-18,반포면,4,1,0
2023,9,18,2023-09-18,보람동,657,485,92
2023,9,18,2023-09-18,부강면,331,251,13
2023,9,18,2023-09-18,소정면,86,68,4
2023,9,18,2023-09-18,아름동,2510,2241,180
2023,9,18,2023-09-18,어진동,4394,4154,1036
2023,9,18,2023-09-18,연기면,1520,1306,248
2023,9,18,2023-09-18,연동면,184,135,4
2023,9,18,2023-09-18,연서면,570,497,43
2023,9,18,2023-09-18,장군면,738,558,68
2023,9,18,2023-09-18,전동면,225,181,6
2023,9,18,2023-09-18,전의면,482,346,40
2023,9,18,2023-09-18,조치원읍,6455,5320,537
2023,9,18,2023-09-18,종촌동,2025,1774,116
2023,9,18,2023-09-18,한솔동,3260,3126,460
2023,9,19,2023-09-19,가람동,36,53,8
2023,9,19,2023-09-19,고운동,2513,2097,219
2023,9,19,2023-09-19,금남면,931,845,119
2023,9,19,2023-09-19,나성동,1946,1584,198
2023,9,19,2023-09-19,다정동,543,534,29
2023,9,19,2023-09-19,대평동,1960,1894,1330
2023,9,19,2023-09-19,도담동,5511,4687,1522
2023,9,19,2023-09-19,반곡동,2166,2046,152
2023,9,19,2023-09-19,반포면,7,3,0
2023,9,19,2023-09-19,보람동,578,546,67
2023,9,19,2023-09-19,부강면,322,231,18
2023,9,19,2023-09-19,소정면,69,44,0
2023,9,19,2023-09-19,아름동,2714,2419,216
2023,9,19,2023-09-19,어진동,4712,4493,1087
2023,9,19,2023-09-19,연기면,1574,1428,237
2023,9,19,2023-09-19,연동면,203,146,10
2023,9,19,2023-09-19,연서면,611,532,42
2023,9,19,2023-09-19,장군면,801,538,49
2023,9,19,2023-09-19,전동면,290,198,5
2023,9,19,2023-09-19,전의면,408,306,48
2023,9,19,2023-09-19,조치원읍,6908,5753,618
2023,9,19,2023-09-19,종촌동,2017,1761,127
2023,9,19,2023-09-19,한솔동,3374,3137,471
2023,9,20,2023-09-20,가람동,17,58,4
2023,9,20,2023-09-20,고운동,2579,2007,198
2023,9,20,2023-09-20,금남면,881,688,92
2023,9,20,2023-09-20,나성동,1964,1524,242
2023,9,20,2023-09-20,다정동,617,571,42
2023,9,20,2023-09-20,대평동,1820,1651,1225
2023,9,20,2023-09-20,도담동,5479,4620,1420
2023,9,20,2023-09-20,반곡동,2053,1911,140
2023,9,20,2023-09-20,반포면,4,3,0
2023,9,20,2023-09-20,보람동,666,495,79
2023,9,20,2023-09-20,부강면,269,176,20
2023,9,20,2023-09-20,소정면,68,37,0
2023,9,20,2023-09-20,아름동,2772,2361,192
2023,9,20,2023-09-20,어진동,5191,4584,1077
2023,9,20,2023-09-20,연기면,1447,1192,196
2023,9,20,2023-09-20,연동면,147,110,4
2023,9,20,2023-09-20,연서면,484,403,32
2023,9,20,2023-09-20,장군면,568,379,63
2023,9,20,2023-09-20,전동면,221,169,3
2023,9,20,2023-09-20,전의면,354,238,34
2023,9,20,2023-09-20,조치원읍,5925,4706,395
2023,9,20,2023-09-20,종촌동,2022,1906,140
2023,9,20,2023-09-20,한솔동,3308,2984,382
2023,9,21,2023-09-21,가람동,43,83,6
2023,9,21,2023-09-21,고운동,2420,1967,224
2023,9,21,2023-09-21,금남면,1026,758,116
2023,9,21,2023-09-21,나성동,1946,1589,233
2023,9,21,2023-09-21,다정동,589,554,41
2023,9,21,2023-09-21,대평동,2070,1886,1375
2023,9,21,2023-09-21,도담동,5465,4673,1440
2023,9,21,2023-09-21,반곡동,2177,2004,171
2023,9,21,2023-09-21,반포면,0,4,0
2023,9,21,2023-09-21,보람동,614,514,72
2023,9,21,2023-09-21,부강면,324,232,19
2023,9,21,2023-09-21,소정면,56,43,0
2023,9,21,2023-09-21,아름동,2657,2380,188
2023,9,21,2023-09-21,어진동,4683,4462,1031
2023,9,21,2023-09-21,연기면,1554,1346,231
2023,9,21,2023-09-21,연동면,188,130,9
2023,9,21,2023-09-21,연서면,618,452,40
2023,9,21,2023-09-21,장군면,757,454,43
2023,9,21,2023-09-21,전동면,273,192,6
2023,9,21,2023-09-21,전의면,407,280,48
2023,9,21,2023-09-21,조치원읍,6594,5407,493
2023,9,21,2023-09-21,종촌동,2045,1860,135
2023,9,21,2023-09-21,한솔동,3370,3245,456
2023,9,22,2023-09-22,가람동,58,65,7
2023,9,22,2023-09-22,고운동,2639,2154,258
2023,9,22,2023-09-22,금남면,1257,957,193
2023,9,22,2023-09-22,나성동,2150,1771,254
2023,9,22,2023-09-22,다정동,664,589,44
2023,9,22,2023-09-22,대평동,2345,2108,1482
2023,9,22,2023-09-22,도담동,5780,5018,1608
2023,9,22,2023-09-22,반곡동,2304,1983,197
2023,9,22,2023-09-22,보람동,673,567,93
2023,9,22,2023-09-22,부강면,331,219,17
2023,9,22,2023-09-22,소정면,74,54,0
2023,9,22,2023-09-22,아름동,2810,2594,199
2023,9,22,2023-09-22,어진동,4826,4363,1142
2023,9,22,2023-09-22,연기면,1588,1346,226
2023,9,22,2023-09-22,연동면,187,141,5
2023,9,22,2023-09-22,연서면,582,515,51
2023,9,22,2023-09-22,장군면,915,621,43
2023,9,22,2023-09-22,전동면,266,208,10
2023,9,22,2023-09-22,전의면,480,309,56
2023,9,22,2023-09-22,조치원읍,7347,5928,516
2023,9,22,2023-09-22,종촌동,2221,1918,159
2023,9,22,2023-09-22,한솔동,3557,3297,506
2023,9,23,2023-09-23,가람동,83,95,12
2023,9,23,2023-09-23,고운동,1601,1387,164
2023,9,23,2023-09-23,금남면,669,522,63
2023,9,23,2023-09-23,나성동,1486,1181,198
2023,9,23,2023-09-23,다정동,369,417,31
2023,9,23,2023-09-23,대평동,1629,1555,928
2023,9,23,2023-09-23,도담동,3762,3351,1050
2023,9,23,2023-09-23,반곡동,1293,1018,119
2023,9,23,2023-09-23,반포면,1,0,0
2023,9,23,2023-09-23,보람동,466,425,67
2023,9,23,2023-09-23,부강면,221,157,9
2023,9,23,2023-09-23,소정면,88,68,6
2023,9,23,2023-09-23,아름동,2109,1652,136
2023,9,23,2023-09-23,어진동,2245,2186,764
2023,9,23,2023-09-23,연기면,1074,868,137
2023,9,23,2023-09-23,연동면,163,96,7
2023,9,23,2023-09-23,연서면,517,355,27
2023,9,23,2023-09-23,장군면,737,385,32
2023,9,23,2023-09-23,전동면,189,134,8
2023,9,23,2023-09-23,전의면,352,246,29
2023,9,23,2023-09-23,조치원읍,5357,4640,360
2023,9,23,2023-09-23,종촌동,1302,1233,120
2023,9,23,2023-09-23,한솔동,2375,2401,429
2023,9,24,2023-09-24,가람동,44,70,10
2023,9,24,2023-09-24,고운동,2330,1898,236
2023,9,24,2023-09-24,금남면,1156,983,126
2023,9,24,2023-09-24,나성동,2149,1683,213
2023,9,24,2023-09-24,다정동,531,688,20
2023,9,24,2023-09-24,대평동,2526,2175,1364
2023,9,24,2023-09-24,도담동,5507,4966,1556
2023,9,24,2023-09-24,반곡동,1719,1627,150
2023,9,24,2023-09-24,반포면,2,2,0
2023,9,24,2023-09-24,보람동,831,593,106
2023,9,24,2023-09-24,부강면,304,344,14
2023,9,24,2023-09-24,소정면,122,94,2
2023,9,24,2023-09-24,아름동,2922,2310,188
2023,9,24,2023-09-24,어진동,3450,3325,1101
2023,9,24,2023-09-24,연기면,1702,1670,233
2023,9,24,2023-09-24,연동면,226,162,10
2023,9,24,2023-09-24,연서면,807,756,58
2023,9,24,2023-09-24,장군면,1158,766,30
2023,9,24,2023-09-24,전동면,314,222,4
2023,9,24,2023-09-24,전의면,612,444,78
2023,9,24,2023-09-24,조치원읍,10070,8427,789
2023,9,24,2023-09-24,종촌동,1994,2048,130
2023,9,24,2023-09-24,한솔동,3711,3443,666
2023,9,25,2023-09-25,가람동,142,152,36
2023,9,25,2023-09-25,고운동,4976,4164,470
2023,9,25,2023-09-25,금남면,1786,1538,208
2023,9,25,2023-09-25,나성동,3924,3072,498
2023,9,25,2023-09-25,다정동,1092,1196,56
2023,9,25,2023-09-25,대평동,4384,3808,2810
2023,9,25,2023-09-25,도담동,11226,9150,2976
2023,9,25,2023-09-25,반곡동,4332,4012,314
2023,9,25,2023-09-25,반포면,0,8,0
2023,9,25,2023-09-25,보람동,1374,1048,158
2023,9,25,2023-09-25,부강면,614,478,6
2023,9,25,2023-09-25,소정면,132,84,6
2023,9,25,2023-09-25,아름동,5450,4970,428
2023,9,25,2023-09-25,어진동,9678,8488,2190
2023,9,25,2023-09-25,연기면,2908,2660,438
2023,9,25,2023-09-25,연동면,384,298,18
2023,9,25,2023-09-25,연서면,1192,1042,76
2023,9,25,2023-09-25,장군면,1622,1344,116
2023,9,25,2023-09-25,전동면,540,392,10
2023,9,25,2023-09-25,전의면,816,586,64
2023,9,25,2023-09-25,조치원읍,13712,11136,1140
2023,9,25,2023-09-25,종촌동,4100,3784,292
2023,9,25,2023-09-25,한솔동,6884,6536,1018
2023,9,26,2023-09-26,가람동,86,102,12
2023,9,26,2023-09-26,고운동,5354,4308,442
2023,9,26,2023-09-26,금남면,1894,1556,236
2023,9,26,2023-09-26,나성동,4126,3260,526
2023,9,26,2023-09-26,다정동,1252,1172,74
2023,9,26,2023-09-26,대평동,4254,3820,2780
2023,9,26,2023-09-26,도담동,11218,9494,2920
2023,9,26,2023-09-26,반곡동,4464,4086,342
2023,9,26,2023-09-26,반포면,6,4,0
2023,9,26,2023-09-26,보람동,1382,1086,184
2023,9,26,2023-09-26,부강면,608,454,16
2023,9,26,2023-09-26,소정면,124,78,0
2023,9,26,2023-09-26,아름동,5796,5000,434
2023,9,26,2023-09-26,어진동,10150,9792,2314
2023,9,26,2023-09-26,연기면,3008,2490,434
2023,9,26,2023-09-26,연동면,378,216,14
2023,9,26,2023-09-26,연서면,1154,942,94
2023,9,26,2023-09-26,장군면,1494,942,58
2023,9,26,2023-09-26,전동면,502,352,16
2023,9,26,2023-09-26,전의면,762,534,94
2023,9,26,2023-09-26,조치원읍,13314,10746,998
2023,9,26,2023-09-26,종촌동,4394,3996,282
2023,9,26,2023-09-26,한솔동,6808,6540,968
2023,9,27,2023-09-27,가람동,100,122,28
2023,9,27,2023-09-27,고운동,4996,4332,430
2023,9,27,2023-09-27,금남면,2404,1754,342
2023,9,27,2023-09-27,나성동,4082,3308,562
2023,9,27,2023-09-27,다정동,1088,1150,74
2023,9,27,2023-09-27,대평동,4776,4304,2886
2023,9,27,2023-09-27,도담동,10840,9272,3112
2023,9,27,2023-09-27,반곡동,4472,3828,340
2023,9,27,2023-09-27,반포면,6,4,0
2023,9,27,2023-09-27,보람동,1362,1182,200
2023,9,27,2023-09-27,부강면,716,476,36
2023,9,27,2023-09-27,소정면,186,82,0
2023,9,27,2023-09-27,아름동,5892,5272,488
2023,9,27,2023-09-27,어진동,8932,8296,2256
2023,9,27,2023-09-27,연기면,3318,2554,480
2023,9,27,2023-09-27,연동면,436,236,24
2023,9,27,2023-09-27,연서면,1310,930,90
2023,9,27,2023-09-27,장군면,1916,966,116
2023,9,27,2023-09-27,전동면,476,330,12
2023,9,27,2023-09-27,전의면,888,624,64
2023,9,27,2023-09-27,조치원읍,15554,12750,1062
2023,9,27,2023-09-27,종촌동,4238,3624,266
2023,9,27,2023-09-27,한솔동,6686,6910,966
2023,9,28,2023-09-28,가람동,26,43,5
2023,9,28,2023-09-28,고운동,757,670,77
2023,9,28,2023-09-28,금남면,439,363,42
2023,9,28,2023-09-28,나성동,752,584,107
2023,9,28,2023-09-28,다정동,262,203,12
2023,9,28,2023-09-28,대평동,1167,1055,533
2023,9,28,2023-09-28,도담동,2023,1648,536
2023,9,28,2023-09-28,반곡동,728,559,67
2023,9,28,2023-09-28,보람동,228,200,38
2023,9,28,2023-09-28,부강면,149,112,4
2023,9,28,2023-09-28,소정면,48,25,0
2023,9,28,2023-09-28,아름동,830,720,66
2023,9,28,2023-09-28,어진동,1352,1105,340
2023,9,28,2023-09-28,연기면,588,505,68
2023,9,28,2023-09-28,연동면,109,71,0
2023,9,28,2023-09-28,연서면,350,224,19
2023,9,28,2023-09-28,장군면,473,170,9
2023,9,28,2023-09-28,전동면,138,87,2
2023,9,28,2023-09-28,전의면,214,191,22
2023,9,28,2023-09-28,조치원읍,3565,3235,294
2023,9,28,2023-09-28,종촌동,649,610,38
2023,9,28,2023-09-28,한솔동,1162,1180,218
2023,9,29,2023-09-29,가람동,31,34,1
2023,9,29,2023-09-29,고운동,626,542,61
2023,9,29,2023-09-29,금남면,356,257,20
2023,9,29,2023-09-29,나성동,458,393,67
2023,9,29,2023-09-29,다정동,152,135,12
2023,9,29,2023-09-29,대평동,720,607,323
2023,9,29,2023-09-29,도담동,1363,1160,390
2023,9,29,2023-09-29,반곡동,396,389,38
2023,9,29,2023-09-29,보람동,130,130,24
2023,9,29,2023-09-29,부강면,111,93,4
2023,9,29,2023-09-29,소정면,29,19,1
2023,9,29,2023-09-29,아름동,571,463,44
2023,9,29,2023-09-29,어진동,809,809,264
2023,9,29,2023-09-29,연기면,389,355,39
2023,9,29,2023-09-29,연동면,67,47,1
2023,9,29,2023-09-29,연서면,230,150,6
2023,9,29,2023-09-29,장군면,274,156,14
2023,9,29,2023-09-29,전동면,98,67,4
2023,9,29,2023-09-29,전의면,179,131,22
2023,9,29,2023-09-29,조치원읍,1996,1692,119
2023,9,29,2023-09-29,종촌동,434,463,28
2023,9,29,2023-09-29,한솔동,780,830,127
2023,9,30,2023-09-30,가람동,39,36,11
2023,9,30,2023-09-30,고운동,747,636,74
2023,9,30,2023-09-30,금남면,438,313,36
2023,9,30,2023-09-30,나성동,730,574,78
2023,9,30,2023-09-30,다정동,163,189,17
2023,9,30,2023-09-30,대평동,977,843,498
2023,9,30,2023-09-30,도담동,1689,1493,470
2023,9,30,2023-09-30,반곡동,628,557,89
2023,9,30,2023-09-30,보람동,255,219,39
2023,9,30,2023-09-30,부강면,118,92,3
2023,9,30,2023-09-30,소정면,27,17,0
2023,9,30,2023-09-30,아름동,855,691,53
2023,9,30,2023-09-30,어진동,1048,978,342
2023,9,30,2023-09-30,연기면,391,461,44
2023,9,30,2023-09-30,연동면,80,50,1
2023,9,30,2023-09-30,연서면,274,209,15
2023,9,30,2023-09-30,장군면,272,213,9
2023,9,30,2023-09-30,전동면,128,81,1
2023,9,30,2023-09-30,전의면,221,144,17
2023,9,30,2023-09-30,조치원읍,2703,2190,164
2023,9,30,2023-09-30,종촌동,635,680,41
2023,9,30,2023-09-30,한솔동,1158,1074,175
2023,10,1,2023-10-01,가람동,46,57,4
2023,10,1,2023-10-01,고운동,983,870,85
2023,10,1,2023-10-01,금남면,446,361,38
2023,10,1,2023-10-01,나성동,923,739,82
2023,10,1,2023-10-01,다정동,195,287,12
2023,10,1,2023-10-01,대평동,1115,966,596
2023,10,1,2023-10-01,도담동,2287,2039,617
2023,10,1,2023-10-01,반곡동,751,669,96
2023,10,1,2023-10-01,보람동,307,252,41
2023,10,1,2023-10-01,부강면,112,100,5
2023,10,1,2023-10-01,소정면,44,25,0
2023,10,1,2023-10-01,아름동,1090,885,56
2023,10,1,2023-10-01,어진동,1399,1346,451
2023,10,1,2023-10-01,연기면,661,602,85
2023,10,1,2023-10-01,연동면,80,63,3
2023,10,1,2023-10-01,연서면,312,272,27
2023,10,1,2023-10-01,장군면,321,213,17
2023,10,1,2023-10-01,전동면,120,76,1
2023,10,1,2023-10-01,전의면,231,167,17
2023,10,1,2023-10-01,조치원읍,3042,2433,202
2023,10,1,2023-10-01,종촌동,821,748,50
2023,10,1,2023-10-01,한솔동,1402,1353,231
2023,10,2,2023-10-02,가람동,61,55,10
2023,10,2,2023-10-02,고운동,1129,988,107
2023,10,2,2023-10-02,금남면,694,543,62
2023,10,2,2023-10-02,나성동,1020,872,130
2023,10,2,2023-10-02,다정동,231,244,22
2023,10,2,2023-10-02,대평동,1340,1176,714
2023,10,2,2023-10-02,도담동,2678,2315,740
2023,10,2,2023-10-02,반곡동,912,811,114
2023,10,2,2023-10-02,보람동,396,323,61
2023,10,2,2023-10-02,부강면,150,133,3
2023,10,2,2023-10-02,소정면,41,30,0
2023,10,2,2023-10-02,아름동,1377,1118,81
2023,10,2,2023-10-02,어진동,1599,1617,552
2023,10,2,2023-10-02,연기면,759,708,78
2023,10,2,2023-10-02,연동면,114,82,2
2023,10,2,2023-10-02,연서면,386,319,16
2023,10,2,2023-10-02,장군면,490,349,17
2023,10,2,2023-10-02,전동면,148,107,4
2023,10,2,2023-10-02,전의면,284,203,27
2023,10,2,2023-10-02,조치원읍,3776,3118,257
2023,10,2,2023-10-02,종촌동,1076,975,57
2023,10,2,2023-10-02,한솔동,1786,1672,300
2023,10,3,2023-10-03,가람동,59,79,7
2023,10,3,2023-10-03,고운동,984,806,85
2023,10,3,2023-10-03,금남면,497,424,44
2023,10,3,2023-10-03,나성동,984,728,92
2023,10,3,2023-10-03,다정동,229,279,17
2023,10,3,2023-10-03,대평동,1283,1061,663
2023,10,3,2023-10-03,도담동,2448,2277,645
2023,10,3,2023-10-03,반곡동,830,754,96
2023,10,3,2023-10-03,반포면,0,1,0
2023,10,3,2023-10-03,보람동,318,270,41
2023,10,3,2023-10-03,부강면,145,157,7
2023,10,3,2023-10-03,소정면,48,32,1
2023,10,3,2023-10-03,아름동,1337,1007,100
2023,10,3,2023-10-03,어진동,1606,1478,501
