년도,월,도로,방향,지표,값
2024,4,시청대로,하행,평균통행속도,33.7303
2024,4,용연로,상행,점유율,1.90696
2024,4,용연로,상행,총합,9461.0
2024,4,용연로,상행,평균통행속도,56.0912
2024,4,용연로,하행,점유율,2.429073
2024,4,용연로,하행,총합,20070.0
2024,4,용연로,하행,평균통행속도,53.7386
2024,4,일반국도1호선,하행,점유율,3.951204
2024,4,일반국도1호선,하행,총합,256166.75
2024,4,일반국도1호선,하행,평균통행속도,78.9686
2024,4,일반국도36호선,상행,점유율,5.276164
2024,4,일반국도36호선,상행,총합,62998.6666667
2024,4,일반국도36호선,상행,평균통행속도,48.0067
2024,4,일반국도36호선,하행,점유율,6.982438
2024,4,일반국도36호선,하행,총합,173217.0
2024,4,일반국도36호선,하행,평균통행속도,45.9688
2024,4,절재로,상행,점유율,3.547987
2024,4,절재로,상행,총합,152316.0
2024,4,절재로,상행,평균통행속도,74.1565
2024,4,절재로,하행,점유율,4.239375
2024,4,절재로,하행,총합,166022.0
2024,4,절재로,하행,평균통행속도,65.929
2024,4,정안세종로,상행,점유율,2.376836
2024,4,정안세종로,상행,총합,155562.3333333
2024,4,정안세종로,상행,평균통행속도,56.6665
2024,4,정안세종로,하행,점유율,2.482907
2024,4,정안세종로,하행,총합,148326.0
2024,4,정안세종로,하행,평균통행속도,112.4139
2024,4,조치원로,상행,점유율,6.95373
2024,4,조치원로,상행,총합,86997.5
2024,4,조치원로,상행,평균통행속도,35.9834
2024,4,조치원로,하행,점유율,7.939794
2024,4,조치원로,하행,총합,42074.75
2024,4,조치원로,하행,평균통행속도,33.1683
2024,4,지방도604호선,상행,점유율,2.242377
2024,4,지방도604호선,상행,총합,109865.3333333
2024,4,지방도604호선,상행,평균통행속도,78.448
2024,4,지방도604호선,하행,점유율,2.131297
2024,4,지방도604호선,하행,총합,96576.6666667
2024,4,지방도604호선,하행,평균통행속도,86.3222
2024,4,지방도96호선,상행,점유율,3.621006
2024,4,지방도96호선,상행,총합,28730.5
2024,4,지방도96호선,상행,평균통행속도,54.0649
2024,4,지방도96호선,하행,점유율,2.925372
2024,4,지방도96호선,하행,총합,79899.4444444
2024,4,지방도96호선,하행,평균통행속도,63.4467
2024,4,청연로,상행,점유율,1.535689
2024,4,청연로,상행,총합,6930.0
2024,4,청연로,상행,평균통행속도,49.7186
2024,4,충현로,상행,점유율,5.030355
2024,4,충현로,상행,총합,42747.0
2024,4,충현로,상행,평균통행속도,34.858
2024,4,충현로,하행,점유율,4.603722
2024,4,충현로,하행,총합,119162.0
2024,4,충현로,하행,평균통행속도,36.2457
2024,4,평기길,상행,점유율,2.15033
2024,4,평기길,상행,총합,10524.0
2024,4,평기길,상행,평균통행속도,46.1276
2024,4,평기길,하행,점유율,2.287815
2024,4,평기길,하행,총합,21796.0
2024,4,평기길,하행,평균통행속도,52.937
2024,4,한누리대로,상행,점유율,4.763846
2024,4,한누리대로,상행,총합,115402.875
2024,4,한누리대로,상행,평균통행속도,49.1547
2024,4,한누리대로,하행,점유율,4.2436
2024,4,한누리대로,하행,총합,107521.8333333
2024,4,한누리대로,하행,평균통행속도,50.6486
2024,5,갈매로,상행,점유율,1.71298
2024,5,갈매로,상행,총합,72350.5
2024,5,갈매로,상행,평균통행속도,51.6838
2024,5,갈매로,하행,점유율,2.564895
2024,5,갈매로,하행,총합,76376.0
2024,5,갈매로,하행,평균통행속도,45.0444
2024,5,당산로,상행,점유율,4.040226
2024,5,당산로,상행,총합,63952.0
2024,5,당산로,상행,평균통행속도,46.3032
2024,5,당산로,하행,점유율,3.567549
2024,5,당산로,하행,총합,30773.0
2024,5,당산로,하행,평균통행속도,46.5083
2024,5,산학리길,상행,점유율,2.378661
2024,5,산학리길,상행,총합,21882.5
2024,5,산학리길,상행,평균통행속도,54.2552
2024,5,산학리길,하행,점유율,2.497926
2024,5,산학리길,하행,총합,31815.0
2024,5,산학리길,하행,평균통행속도,55.0143
2024,5,새내로,상행,점유율,8.464494
2024,5,새내로,상행,총합,105174.5
2024,5,새내로,상행,평균통행속도,32.0135
2024,5,새내로,하행,점유율,5.822493
2024,5,새내로,하행,총합,47426.75
2024,5,새내로,하행,평균통행속도,42.4919
2024,5,시청대로,상행,점유율,4.168761
2024,5,시청대로,상행,총합,55740.5
2024,5,시청대로,상행,평균통행속도,28.6994
2024,5,시청대로,하행,점유율,3.495774
2024,5,시청대로,하행,총합,49477.0
2024,5,시청대로,하행,평균통행속도,33.0627
2024,5,용연로,상행,점유율,2.051602
2024,5,용연로,상행,총합,9547.0
2024,5,용연로,상행,평균통행속도,54.5594
2024,5,용연로,하행,점유율,2.656897
2024,5,용연로,하행,총합,20065.0
2024,5,용연로,하행,평균통행속도,53.3147
2024,5,일반국도1호선,하행,점유율,4.158557
2024,5,일반국도1호선,하행,총합,273023.0
2024,5,일반국도1호선,하행,평균통행속도,78.3034
2024,5,일반국도36호선,상행,점유율,5.862397
2024,5,일반국도36호선,상행,총합,82851.6666667
2024,5,일반국도36호선,상행,평균통행속도,44.5361
2024,5,일반국도36호선,하행,점유율,7.404606
2024,5,일반국도36호선,하행,총합,186538.6666667
2024,5,일반국도36호선,하행,평균통행속도,44.4108
2024,5,절재로,상행,점유율,3.668925
2024,5,절재로,상행,총합,162116.0
2024,5,절재로,상행,평균통행속도,73.711
2024,5,절재로,하행,점유율,4.520128
2024,5,절재로,하행,총합,176923.5
2024,5,절재로,하행,평균통행속도,65.3192
2024,5,정안세종로,상행,점유율,2.460184
2024,5,정안세종로,상행,총합,167236.3333333
2024,5,정안세종로,상행,평균통행속도,55.9838
2024,5,정안세종로,하행,점유율,2.583003
2024,5,정안세종로,하행,총합,160892.3333333
2024,5,정안세종로,하행,평균통행속도,111.407
2024,5,조치원로,상행,점유율,6.981863
2024,5,조치원로,상행,총합,89842.5
2024,5,조치원로,상행,평균통행속도,35.4072
2024,5,조치원로,하행,점유율,7.872742
2024,5,조치원로,하행,총합,42879.25
2024,5,조치원로,하행,평균통행속도,33.0558
2024,5,지방도604호선,상행,점유율,2.27647
2024,5,지방도604호선,상행,총합,112001.3333333
2024,5,지방도604호선,상행,평균통행속도,78.861
2024,5,지방도604호선,하행,점유율,2.163083
2024,5,지방도604호선,하행,총합,111998.3333333
2024,5,지방도604호선,하행,평균통행속도,85.1594
2024,5,지방도96호선,상행,점유율,3.729977
2024,5,지방도96호선,상행,총합,93675.0
2024,5,지방도96호선,상행,평균통행속도,56.7123
2024,5,지방도96호선,하행,점유율,3.103395
2024,5,지방도96호선,하행,총합,82464.6666667
2024,5,지방도96호선,하행,평균통행속도,62.0744
2024,5,청연로,상행,점유율,1.640275
2024,5,청연로,상행,총합,6157.0
2024,5,청연로,상행,평균통행속도,47.8257
2024,5,충현로,상행,점유율,5.154718
2024,5,충현로,상행,총합,45049.0
2024,5,충현로,상행,평균통행속도,34.5349
2024,5,충현로,하행,점유율,4.674785
2024,5,충현로,하행,총합,126340.0
2024,5,충현로,하행,평균통행속도,35.9677
2024,5,평기길,상행,점유율,2.169113
2024,5,평기길,상행,총합,11076.5
2024,5,평기길,상행,평균통행속도,45.8255
2024,5,평기길,하행,점유율,2.309416
2024,5,평기길,하행,총합,23113.0
2024,5,평기길,하행,평균통행속도,52.7483
2024,5,한누리대로,상행,점유율,4.858593
2024,5,한누리대로,상행,총합,122157.875
2024,5,한누리대로,상행,평균통행속도,47.9123
2024,5,한누리대로,하행,점유율,4.652274
2024,5,한누리대로,하행,총합,114945.8333333
2024,5,한누리대로,하행,평균통행속도,49.9352
2024,6,갈매로,상행,점유율,1.6815
2024,6,갈매로,상행,총합,66502.5
2024,6,갈매로,상행,평균통행속도,51.8582
2024,6,갈매로,하행,점유율,2.524811
2024,6,갈매로,하행,총합,71623.25
2024,6,갈매로,하행,평균통행속도,45.0228
2024,6,당산로,상행,점유율,4.944911
2024,6,당산로,상행,총합,65637.0
2024,6,당산로,상행,평균통행속도,47.122
2024,6,당산로,하행,점유율,3.913956
2024,6,당산로,하행,총합,32117.0
2024,6,당산로,하행,평균통행속도,48.3837
2024,6,산학리길,상행,점유율,2.196078
2024,6,산학리길,상행,총합,20355.5
2024,6,산학리길,상행,평균통행속도,54.6183
2024,6,산학리길,하행,점유율,3.054267
2024,6,산학리길,하행,총합,29600.0
2024,6,산학리길,하행,평균통행속도,53.7704
2024,6,새내로,상행,점유율,8.573048
2024,6,새내로,상행,총합,99994.0
2024,6,새내로,상행,평균통행속도,31.4127
2024,6,새내로,하행,점유율,5.934787
2024,6,새내로,하행,총합,45377.0
2024,6,새내로,하행,평균통행속도,41.8215
2024,6,시청대로,상행,점유율,4.053783
2024,6,시청대로,상행,총합,51461.5
2024,6,시청대로,상행,평균통행속도,28.8287
2024,6,시청대로,하행,점유율,3.274953
2024,6,시청대로,하행,총합,44975.5
2024,6,시청대로,하행,평균통행속도,33.4358
2024,6,연청로,상행,점유율,2.304
2024,6,연청로,상행,총합,626.0
2024,6,연청로,상행,평균통행속도,79.6667
2024,6,용연로,상행,점유율,2.173816
2024,6,용연로,상행,총합,9214.5
2024,6,용연로,상행,평균통행속도,55.1056
2024,6,용연로,하행,점유율,2.671722
2024,6,용연로,하행,총합,19565.0
2024,6,용연로,하행,평균통행속도,52.9637
2024,6,일반국도1호선,하행,점유율,4.154479
2024,6,일반국도1호선,하행,총합,251711.5
2024,6,일반국도1호선,하행,평균통행속도,77.5269
2024,6,일반국도36호선,상행,점유율,3.918389
2024,6,일반국도36호선,상행,총합,140905.6666667
2024,6,일반국도36호선,상행,평균통행속도,55.1509
2024,6,일반국도36호선,하행,점유율,6.618281
2024,6,일반국도36호선,하행,총합,174706.0
2024,6,일반국도36호선,하행,평균통행속도,48.3021
2024,6,절재로,상행,점유율,3.597521
2024,6,절재로,상행,총합,152736.0
2024,6,절재로,상행,평균통행속도,74.1989
2024,6,절재로,하행,점유율,4.596271
2024,6,절재로,하행,총합,165785.5
2024,6,절재로,하행,평균통행속도,65.706
2024,6,정안세종로,상행,점유율,2.311569
2024,6,정안세종로,상행,총합,153225.6666667
2024,6,정안세종로,상행,평균통행속도,56.9455
2024,6,정안세종로,하행,점유율,2.356686
2024,6,정안세종로,하행,총합,152195.6666667
2024,6,정안세종로,하행,평균통행속도,113.0161
2024,6,조치원로,상행,점유율,7.351637
2024,6,조치원로,상행,총합,84086.5
2024,6,조치원로,상행,평균통행속도,35.1127
2024,6,조치원로,하행,점유율,8.186641
2024,6,조치원로,하행,총합,40337.75
2024,6,조치원로,하행,평균통행속도,32.6037
2024,6,지방도604호선,상행,점유율,2.27507
2024,6,지방도604호선,상행,총합,102629.3333333
2024,6,지방도604호선,상행,평균통행속도,77.9619
2024,6,지방도604호선,하행,점유율,2.181462
2024,6,지방도604호선,하행,총합,104162.0
2024,6,지방도604호선,하행,평균통행속도,84.3174
2024,6,지방도96호선,상행,점유율,3.460468
2024,6,지방도96호선,상행,총합,27598.5
2024,6,지방도96호선,상행,평균통행속도,57.5863
2024,6,지방도96호선,하행,점유율,3.084905
2024,6,지방도96호선,하행,총합,76176.7777778
2024,6,지방도96호선,하행,평균통행속도,62.4386
2024,6,청연로,상행,점유율,2.543128
2024,6,청연로,상행,총합,2924.0
2024,6,청연로,상행,평균통행속도,48.9609
2024,6,청연로,하행,점유율,18.838
2024,6,청연로,하행,총합,397.0
2024,6,청연로,하행,평균통행속도,22.0
2024,6,충현로,상행,점유율,5.111278
2024,6,충현로,상행,총합,42561.0
2024,6,충현로,상행,평균통행속도,34.2756
2024,6,충현로,하행,점유율,4.602557
2024,6,충현로,하행,총합,119748.0
2024,6,충현로,하행,평균통행속도,36.0526
2024,6,평기길,상행,점유율,2.152075
2024,6,평기길,상행,총합,10294.0
2024,6,평기길,상행,평균통행속도,45.8812
2024,6,평기길,하행,점유율,2.288829
2024,6,평기길,하행,총합,21772.0
2024,6,평기길,하행,평균통행속도,52.8682
2024,6,한누리대로,상행,점유율,4.807003
2024,6,한누리대로,상행,총합,116264.125
2024,6,한누리대로,상행,평균통행속도,48.091
2024,6,한누리대로,하행,점유율,4.396497
2024,6,한누리대로,하행,총합,109236.5
2024,6,한누리대로,하행,평균통행속도,50.3451
2024,7,갈매로,상행,점유율,2.054333
2024,7,갈매로,상행,총합,50099.25
2024,7,갈매로,상행,평균통행속도,48.8073
2024,7,갈매로,하행,점유율,2.634122
2024,7,갈매로,하행,총합,76047.75
2024,7,갈매로,하행,평균통행속도,43.7203
2024,7,당산로,상행,점유율,4.670392
2024,7,당산로,상행,총합,37881.0
2024,7,당산로,상행,평균통행속도,47.4165
2024,7,당산로,하행,점유율,3.868293
2024,7,당산로,하행,총합,20680.5
2024,7,당산로,하행,평균통행속도,47.9797
2024,7,산학리길,상행,점유율,2.354465
2024,7,산학리길,상행,총합,21086.0
2024,7,산학리길,상행,평균통행속도,52.8817
2024,7,산학리길,하행,점유율,3.164068
2024,7,산학리길,하행,총합,30073.0
2024,7,산학리길,하행,평균통행속도,53.0198
2024,7,새내로,상행,점유율,8.422433
2024,7,새내로,상행,총합,106508.5
2024,7,새내로,상행,평균통행속도,30.956
2024,7,새내로,하행,점유율,6.306799
2024,7,새내로,하행,총합,49352.5
2024,7,새내로,하행,평균통행속도,40.7586
2024,7,시청대로,상행,점유율,4.12499
2024,7,시청대로,상행,총합,56344.0
2024,7,시청대로,상행,평균통행속도,28.6723
2024,7,시청대로,하행,점유율,3.394619
2024,7,시청대로,하행,총합,47881.0
2024,7,시청대로,하행,평균통행속도,33.419
2024,7,용연로,상행,점유율,2.071963
2024,7,용연로,상행,총합,9023.5
2024,7,용연로,상행,평균통행속도,55.0819
2024,7,용연로,하행,점유율,2.967003
2024,7,용연로,하행,총합,19848.0
2024,7,용연로,하행,평균통행속도,51.902
2024,7,일반국도1호선,하행,점유율,3.9665
2024,7,일반국도1호선,하행,총합,78279.0
2024,7,일반국도1호선,하행,평균통행속도,74.8349
2024,7,일반국도36호선,상행,점유율,3.549117
2024,7,일반국도36호선,상행,총합,51463.0
2024,7,일반국도36호선,상행,평균통행속도,52.8569
2024,7,일반국도36호선,하행,점유율,6.38052
2024,7,일반국도36호선,하행,총합,175807.3333333
2024,7,일반국도36호선,하행,평균통행속도,47.638
2024,7,절재로,상행,점유율,3.634812
2024,7,절재로,상행,총합,160461.0
2024,7,절재로,상행,평균통행속도,73.041
2024,7,절재로,하행,점유율,4.180665
2024,7,절재로,하행,총합,174064.5
2024,7,절재로,하행,평균통행속도,64.4234
2024,7,정안세종로,상행,점유율,2.232594
2024,7,정안세종로,상행,총합,149739.3333333
2024,7,정안세종로,상행,평균통행속도,56.603
2024,7,정안세종로,하행,점유율,2.426555
2024,7,정안세종로,하행,총합,152628.0
2024,7,정안세종로,하행,평균통행속도,110.5249
2024,7,조치원로,상행,점유율,7.314541
2024,7,조치원로,상행,총합,89021.5
2024,7,조치원로,상행,평균통행속도,33.8863
2024,7,조치원로,하행,점유율,8.216833
2024,7,조치원로,하행,총합,42665.75
2024,7,조치원로,하행,평균통행속도,32.6994
2024,7,지방도604호선,상행,점유율,2.275316
2024,7,지방도604호선,상행,총합,113289.0
2024,7,지방도604호선,상행,평균통행속도,75.8593
2024,7,지방도604호선,하행,점유율,2.178351
2024,7,지방도604호선,하행,총합,15194.3333333
2024,7,지방도604호선,하행,평균통행속도,83.1404
2024,7,지방도96호선,하행,점유율,2.275631
2024,7,지방도96호선,하행,총합,55094.4444444
2024,7,지방도96호선,하행,평균통행속도,64.9114
2024,7,충현로,상행,점유율,5.320995
2024,7,충현로,상행,총합,44401.5
2024,7,충현로,상행,평균통행속도,33.6048
2024,7,충현로,하행,점유율,4.677191
2024,7,충현로,하행,총합,124069.0
2024,7,충현로,하행,평균통행속도,35.1828
2024,7,평기길,상행,점유율,2.101804
2024,7,평기길,상행,총합,10169.5
2024,7,평기길,상행,평균통행속도,45.3045
2024,7,평기길,하행,점유율,2.347936
2024,7,평기길,하행,총합,21051.0
2024,7,평기길,하행,평균통행속도,52.2999
2024,7,한누리대로,상행,점유율,4.969029
2024,7,한누리대로,상행,총합,122591.375
2024,7,한누리대로,상행,평균통행속도,48.2387
2024,7,한누리대로,하행,점유율,3.617316
2024,7,한누리대로,하행,총합,71267.5
2024,7,한누리대로,하행,평균통행속도,49.9796
2024,7,행복대로,상행,점유율,2.649768
2024,7,행복대로,상행,총합,137858.0
2024,7,행복대로,상행,평균통행속도,77.1645
2024,7,행복대로,하행,점유율,2.544704
2024,7,행복대로,하행,총합,595.6666667
2024,7,행복대로,하행,평균통행속도,78.7815
2024,8,갈매로,상행,점유율,2.346019
2024,8,갈매로,상행,총합,81850.0
2024,8,갈매로,상행,평균통행속도,47.5917
2024,8,갈매로,하행,점유율,2.501694
2024,8,갈매로,하행,총합,75046.25
2024,8,갈매로,하행,평균통행속도,44.874
2024,8,당산로,상행,점유율,4.718539
2024,8,당산로,상행,총합,23241.0
2024,8,당산로,상행,평균통행속도,44.221
2024,8,당산로,하행,점유율,4.337061
2024,8,당산로,하행,총합,11498.5
2024,8,당산로,하행,평균통행속도,47.145
2024,8,산학리길,상행,점유율,2.419113
2024,8,산학리길,상행,총합,19000.5
2024,8,산학리길,상행,평균통행속도,54.3429
2024,8,산학리길,하행,점유율,2.918196
2024,8,산학리길,하행,총합,27433.0
2024,8,산학리길,하행,평균통행속도,54.6651
2024,8,새내로,상행,점유율,8.548653
2024,8,새내로,상행,총합,98279.0
2024,8,새내로,상행,평균통행속도,30.9565
2024,8,새내로,하행,점유율,6.210635
2024,8,새내로,하행,총합,46819.25
2024,8,새내로,하행,평균통행속도,41.0088
2024,8,시청대로,상행,점유율,3.93565
2024,8,시청대로,상행,총합,52895.5
2024,8,시청대로,상행,평균통행속도,29.027
2024,8,시청대로,하행,점유율,3.360351
2024,8,시청대로,하행,총합,46365.5
2024,8,시청대로,하행,평균통행속도,33.3641
2024,8,용연로,상행,점유율,2.16366
2024,8,용연로,상행,총합,8445.0
2024,8,용연로,상행,평균통행속도,55.0156
2024,8,용연로,하행,점유율,3.666082
2024,8,용연로,하행,총합,18144.0
2024,8,용연로,하행,평균통행속도,50.9985
2024,8,일반국도36호선,하행,점유율,6.973056
2024,8,일반국도36호선,하행,총합,181264.3333333
2024,8,일반국도36호선,하행,평균통행속도,45.9458
2024,8,절재로,상행,점유율,3.549196
2024,8,절재로,상행,총합,89192.5
2024,8,절재로,상행,평균통행속도,73.6737
2024,8,절재로,하행,점유율,4.199809
2024,8,절재로,하행,총합,173188.5
2024,8,절재로,하행,평균통행속도,65.0321
2024,8,정안세종로,상행,점유율,2.46036
2024,8,정안세종로,상행,총합,157169.3333333
2024,8,정안세종로,상행,평균통행속도,55.2107
2024,8,정안세종로,하행,점유율,2.42291
2024,8,정안세종로,하행,총합,160513.3333333
2024,8,정안세종로,하행,평균통행속도,112.3584
2024,8,조치원로,상행,점유율,7.000426
2024,8,조치원로,상행,총합,83755.5
2024,8,조치원로,상행,평균통행속도,35.2226
2024,8,조치원로,하행,점유율,7.796389
2024,8,조치원로,하행,총합,39893.75
2024,8,조치원로,하행,평균통행속도,32.9342
2024,8,지방도604호선,상행,점유율,2.230213
2024,8,지방도604호선,상행,총합,94864.3333333
2024,8,지방도604호선,상행,평균통행속도,76.9579
2024,8,지방도96호선,하행,점유율,1.983969
2024,8,지방도96호선,하행,총합,68709.3333333
2024,8,지방도96호선,하행,평균통행속도,66.3823
2024,8,충현로,상행,점유율,4.916438
2024,8,충현로,상행,총합,40123.0
2024,8,충현로,상행,평균통행속도,34.1182
2024,8,충현로,하행,점유율,4.514788
2024,8,충현로,하행,총합,112562.0
2024,8,충현로,하행,평균통행속도,35.8409
2024,8,평기길,상행,점유율,2.164796
2024,8,평기길,상행,총합,9887.5
2024,8,평기길,상행,평균통행속도,45.3245
2024,8,평기길,하행,점유율,2.271305
2024,8,평기길,하행,총합,20675.0
2024,8,평기길,하행,평균통행속도,52.4901
2024,8,한누리대로,상행,점유율,5.028185
2024,8,한누리대로,상행,총합,121526.375
2024,8,한누리대로,상행,평균통행속도,49.4496
2024,8,한누리대로,하행,점유율,3.084908
2024,8,한누리대로,하행,총합,85751.5
2024,8,한누리대로,하행,평균통행속도,50.5944
2024,8,행복대로,상행,점유율,2.796115
2024,8,행복대로,상행,총합,156769.6666667
2024,8,행복대로,상행,평균통행속도,77.4286
2024,9,갈매로,상행,점유율,2.358068
2024,9,갈매로,상행,총합,80443.0
2024,9,갈매로,상행,평균통행속도,47.1758
2024,9,갈매로,하행,점유율,2.61373
2024,9,갈매로,하행,총합,72465.0
2024,9,갈매로,하행,평균통행속도,44.2119
2024,9,당산로,상행,점유율,4.052539
2024,9,당산로,상행,총합,50556.0
2024,9,당산로,상행,평균통행속도,48.5787
2024,9,당산로,하행,점유율,3.723386
2024,9,당산로,하행,총합,23805.0
2024,9,당산로,하행,평균통행속도,50.0886
2024,9,산학리길,상행,점유율,2.250566
2024,9,산학리길,상행,총합,20275.5
2024,9,산학리길,상행,평균통행속도,54.3179
2024,9,산학리길,하행,점유율,3.073515
2024,9,산학리길,하행,총합,29655.0
2024,9,산학리길,하행,평균통행속도,54.0588
2024,9,새내로,상행,점유율,8.701802
2024,9,새내로,상행,총합,100970.0
2024,9,새내로,상행,평균통행속도,31.3962
2024,9,새내로,하행,점유율,6.259868
2024,9,새내로,하행,총합,48877.75
2024,9,새내로,하행,평균통행속도,41.4402
2024,9,시청대로,상행,점유율,4.08158
2024,9,시청대로,상행,총합,51354.0
2024,9,시청대로,상행,평균통행속도,28.8364
2024,9,시청대로,하행,점유율,3.538805
2024,9,시청대로,하행,총합,46137.0
2024,9,시청대로,하행,평균통행속도,32.9691
2024,9,용연로,상행,점유율,3.567805
2024,9,용연로,상행,총합,9097.5
2024,9,용연로,상행,평균통행속도,52.7363
2024,9,용연로,하행,점유율,4.192125
2024,9,용연로,하행,총합,19752.0
2024,9,용연로,하행,평균통행속도,50.5572
2024,9,일반국도36호선,하행,점유율,7.242434
2024,9,일반국도36호선,하행,총합,181474.3333333
2024,9,일반국도36호선,하행,평균통행속도,45.185
2024,9,절재로,하행,점유율,4.127803
2024,9,절재로,하행,총합,167894.5
2024,9,절재로,하행,평균통행속도,65.2156
2024,9,정안세종로,상행,점유율,2.731293
2024,9,정안세종로,상행,총합,159463.0
2024,9,정안세종로,상행,평균통행속도,53.8229
2024,9,정안세종로,하행,점유율,2.601093
2024,9,정안세종로,하행,총합,156995.6666667
2024,9,정안세종로,하행,평균통행속도,111.9657
2024,9,조치원로,상행,점유율,7.203887
2024,9,조치원로,상행,총합,87268.0
2024,9,조치원로,상행,평균통행속도,34.959
2024,9,조치원로,하행,점유율,8.049729
2024,9,조치원로,하행,총합,41905.25
2024,9,조치원로,하행,평균통행속도,32.8138
2024,9,지방도604호선,상행,점유율,2.360938
2024,9,지방도604호선,상행,총합,63813.0
2024,9,지방도604호선,상행,평균통행속도,75.9948
2024,9,지방도96호선,하행,점유율,2.003704
2024,9,지방도96호선,하행,총합,72486.1666667
2024,9,지방도96호선,하행,평균통행속도,66.5636
2024,9,충현로,상행,점유율,4.798403
2024,9,충현로,상행,총합,43538.5
2024,9,충현로,상행,평균통행속도,34.55
2024,9,충현로,하행,점유율,4.561097
2024,9,충현로,하행,총합,120951.0
2024,9,충현로,하행,평균통행속도,36.1903
2024,9,평기길,상행,점유율,2.141473
2024,9,평기길,상행,총합,11468.5
2024,9,평기길,상행,평균통행속도,45.0825
2024,9,평기길,하행,점유율,2.213142
2024,9,평기길,하행,총합,21772.0
2024,9,평기길,하행,평균통행속도,52.4448
2024,9,한누리대로,상행,점유율,5.122832
2024,9,한누리대로,상행,총합,118323.875
2024,9,한누리대로,상행,평균통행속도,49.2031
2024,9,한누리대로,하행,점유율,3.137042
2024,9,한누리대로,하행,총합,82040.5
2024,9,한누리대로,하행,평균통행속도,50.5759
2024,9,행복대로,상행,점유율,3.026208
2024,9,행복대로,상행,총합,157975.6666667
2024,9,행복대로,상행,평균통행속도,76.5384
2024,10,갈매로,상행,점유율,2.618777
2024,10,갈매로,상행,총합,91522.0
2024,10,갈매로,상행,평균통행속도,46.3669
2024,10,갈매로,하행,점유율,2.602631
2024,10,갈매로,하행,총합,80270.5
2024,10,갈매로,하행,평균통행속도,44.4495
2024,10,당산로,상행,점유율,3.115483
2024,10,당산로,상행,총합,75331.0
2024,10,당산로,상행,평균통행속도,47.4862
2024,10,당산로,하행,점유율,2.623011
2024,10,당산로,하행,총합,36483.0
2024,10,당산로,하행,평균통행속도,47.6464
2024,10,산학리길,상행,점유율,2.026243
2024,10,산학리길,상행,총합,22002.5
2024,10,산학리길,상행,평균통행속도,55.2514
2024,10,산학리길,하행,점유율,2.291499
2024,10,산학리길,하행,총합,33885.0
2024,10,산학리길,하행,평균통행속도,55.3239
2024,10,새내로,상행,점유율,7.790463
2024,10,새내로,상행,총합,101854.0
2024,10,새내로,상행,평균통행속도,32.1674
2024,10,새내로,하행,점유율,5.794303
2024,10,새내로,하행,총합,48690.0
2024,10,새내로,하행,평균통행속도,41.8848
2024,10,시청대로,상행,점유율,4.175311
2024,10,시청대로,상행,총합,56045.0
2024,10,시청대로,상행,평균통행속도,28.5514
2024,10,시청대로,하행,점유율,3.600027
2024,10,시청대로,하행,총합,49852.0
2024,10,시청대로,하행,평균통행속도,32.7564
2024,10,용연로,상행,점유율,2.716175
2024,10,용연로,상행,총합,9626.5
2024,10,용연로,상행,평균통행속도,54.0444
2024,10,용연로,하행,점유율,2.938539
2024,10,용연로,하행,총합,19715.0
2024,10,용연로,하행,평균통행속도,53.1032
2024,10,일반국도36호선,하행,점유율,8.693194
2024,10,일반국도36호선,하행,총합,192179.0
2024,10,일반국도36호선,하행,평균통행속도,41.4023
2024,10,절재로,하행,점유율,4.274226
2024,10,절재로,하행,총합,177514.0
2024,10,절재로,하행,평균통행속도,64.891
2024,10,정안세종로,상행,점유율,2.291566
2024,10,정안세종로,상행,총합,162765.3333333
2024,10,정안세종로,상행,평균통행속도,58.0646
2024,10,정안세종로,하행,점유율,2.448035
2024,10,정안세종로,하행,총합,157932.3333333
2024,10,정안세종로,하행,평균통행속도,115.0
2024,10,조치원로,상행,점유율,5.503654
2024,10,조치원로,상행,총합,2717.5
2024,10,조치원로,상행,평균통행속도,36.8846
2024,10,조치원로,하행,점유율,6.028571
2024,10,조치원로,하행,총합,1283.75
2024,10,조치원로,하행,평균통행속도,35.0357
2024,10,지방도604호선,상행,점유율,2.342794
2024,10,지방도604호선,상행,총합,54646.6666667
2024,10,지방도604호선,상행,평균통행속도,76.2169
2024,10,지방도96호선,하행,점유율,1.954804
2024,10,지방도96호선,하행,총합,72459.1666667
2024,10,지방도96호선,하행,평균통행속도,66.566
2024,10,충현로,상행,점유율,4.696626
2024,10,충현로,상행,총합,45125.5
2024,10,충현로,상행,평균통행속도,34.8481
2024,10,충현로,하행,점유율,4.523508
2024,10,충현로,하행,총합,123062.0
2024,10,충현로,하행,평균통행속도,36.5
2024,10,평기길,상행,점유율,2.137475
2024,10,평기길,상행,총합,11278.5
2024,10,평기길,상행,평균통행속도,45.7133
2024,10,평기길,하행,점유율,2.226325
2024,10,평기길,하행,총합,23301.0
2024,10,평기길,하행,평균통행속도,52.7601
2024,10,한누리대로,상행,점유율,5.292263
2024,10,한누리대로,상행,총합,110081.75
2024,10,한누리대로,상행,평균통행속도,49.1194
2024,10,한누리대로,하행,점유율,3.155962
2024,10,한누리대로,하행,총합,87328.25
2024,10,한누리대로,하행,평균통행속도,50.5941
2024,10,행복대로,상행,점유율,2.897186
2024,10,행복대로,상행,총합,163625.0
2024,10,행복대로,상행,평균통행속도,76.6295
2024,11,갈매로,상행,점유율,2.563238
2024,11,갈매로,상행,총합,88980.5
2024,11,갈매로,상행,평균통행속도,46.4394
