정류소ID,정류소명,위도,경도,할당_승차,할당_하차,할당_환승,평균거리_km,할당_총수요
SJB293016087,전당골,36.58242,127.26832,0.0,0.0,0.0,0.0,0.0
SJB293016090,쌍전리(우리요양원),36.57806,127.26923,0.0,0.0,0.0,0.0,0.0
SJB293064333,쌍전리,36.5750779,127.2726146,0.0,0.0,0.0,0.0,0.0
SJB293016105,쌍전리마을회관,36.57776,127.27925,0.0,0.0,0.0,0.0,0.0
SJB293064187,쌍전리(창현),36.5800984,127.2808446,0.0,0.0,0.0,0.0,0.0
SJB293016115,월하2리,36.58373,127.28447,0.0,0.0,0.0,0.0,0.0
SJB293016118,도원초등학교,36.58576,127.28655,0.0,0.0,0.0,0.0,0.0
SJB293001046,자이아파트정문,36.58832,127.29073,0.0,0.0,0.0,0.0,0.0
SJB293001081,신동아아파트,36.59199,127.29667,0.0,0.0,0.0,0.0,0.0
SJB293064040,봉암3리,36.5561346,127.2726712,0.0,0.0,0.0,0.0,0.0
SJB293016093,부동리마을회관,36.559699,127.2697497,0.0,0.0,0.0,0.0,0.0
SJB293016074,와촌1리(대실),36.55887,127.26078,0.0,0.0,0.0,0.0,0.0
SJB293016063,번암터,36.56317,127.25387,0.0,0.0,0.0,0.0,0.0
SJB293016061,세종기숙학원,36.55689,127.252,0.0,0.0,0.0,0.0,0.0
SJB293016052,와촌리(기와말),36.55695,127.24885,0.0,0.0,0.0,0.0,0.0
SJB293016043,와촌보건진료소,36.55668,127.24644,0.0,0.0,0.0,0.0,0.0
SJB293016032,대륙테크놀로지,36.55656,127.2375,0.0,0.0,0.0,0.0,0.0
SJB293016025,효방동,36.55671,127.23311,0.0,0.0,0.0,0.0,0.0
SJB293064316,금박골,36.556931,127.22984,0.0,0.0,0.0,0.0,0.0
SJB293016014,와촌3리(은암),36.55608,127.22474,0.0,0.0,0.0,0.0,0.0
SJB293064334,용암2리입구,36.5523608,127.2154937,0.0,0.0,0.0,0.0,0.0
SJB293064328,용암2리,36.5599682,127.2126743,0.0,0.0,0.0,0.0,0.0
SJB293017047,용암2리마을회관,36.56224,127.21266,0.0,0.0,0.0,0.0,0.0
SJB293064327,용암2리,36.5599723,127.2125067,0.0,0.0,0.0,0.0,0.0
SJB293017050,용암2리입구,36.5519867,127.2154951,0.0,0.0,0.0,0.0,0.0
SJB293017031,용암1리마을회관,36.54893,127.20846,0.0,0.0,0.0,0.0,0.0
SJB293017025,평촌입구,36.54709,127.20582,0.0,0.0,0.0,0.0,0.0
SJB293017021,용현리,36.54304,127.20454,0.0,0.0,0.0,0.0,0.0
SJB293017071,용현리(효도마을),36.5403123,127.2022621,0.0,0.0,0.0,0.0,0.0
SJB293017005,송학2리(하나로마트),36.53804,127.19126,0.0,0.0,0.0,0.0,0.0
SJB293064176,평기리,36.5230746,127.1990689,0.0,0.0,0.0,0.0,0.0
SJB293017010,송문리입구,36.51462,127.19736,0.0,0.0,0.0,0.0,0.0
SJB293017066,송문리,36.51766839,127.1936835,0.0,0.0,0.0,0.0,0.0
SJB293017067,송문리(원송정),36.513646,127.190932,0.0,0.0,0.0,0.0,0.0
SJB293017011,평기리마을회관,36.51018,127.19748,0.0,0.0,0.0,0.0,0.0
SJB293017016,평기리(아랫말),36.50652,127.19951,0.0,0.0,0.0,0.0,0.0
SJB293017027,대교1리(밤실입구),36.50224,127.20701,0.0,0.0,0.0,0.0,0.0
SJB293017028,대교1리(밤실입구),36.50234,127.20716,459863.0,295922.0,34038.0,0.5303252957585509,755785.0
SJB293017017,평기리(아랫말),36.50672,127.19963,0.0,0.0,0.0,0.0,0.0
SJB293017014,평기리마을회관,36.51012,127.19785,0.0,0.0,0.0,0.0,0.0
SJB293017068,송문리(원송정),36.513728,127.190959,0.0,0.0,0.0,0.0,0.0
SJB293017065,송문리,36.51757353,127.1937051,0.0,0.0,0.0,0.0,0.0
SJB293017013,송문리입구,36.5148,127.19775,0.0,0.0,0.0,0.0,0.0
SJB293064175,평기리,36.5230569,127.1992142,0.0,0.0,0.0,0.0,0.0
SJB293017004,송학2리(하나로마트),36.53849,127.19066,0.0,0.0,0.0,0.0,0.0
SJB293017070,용현리(효도마을),36.54025333,127.202295,0.0,0.0,0.0,0.0,0.0
SJB293017022,용현리,36.54313,127.20479,0.0,0.0,0.0,0.0,0.0
SJB293017026,평촌입구,36.54716,127.20595,0.0,0.0,0.0,0.0,0.0
SJB293017033,용암1리마을회관,36.54878,127.20851,0.0,0.0,0.0,0.0,0.0
SJB293017052,용암2리입구,36.5522218,127.2158015,0.0,0.0,0.0,0.0,0.0
SJB293016013,와촌3리(은암),36.55599,127.22458,0.0,0.0,0.0,0.0,0.0
SJB293016020,금박골,36.55686,127.22988,0.0,0.0,0.0,0.0,0.0
SJB293016026,효방동,36.55658,127.2332,0.0,0.0,0.0,0.0,0.0
SJB293016031,대륙테크놀로지,36.55642,127.23748,0.0,0.0,0.0,0.0,0.0
SJB293016044,와촌보건진료소,36.55657,127.24644,0.0,0.0,0.0,0.0,0.0
SJB293016051,와촌리(기와말),36.55682,127.2488,0.0,0.0,0.0,0.0,0.0
SJB293064074,세종기숙학원,36.5568692,127.2522366,0.0,0.0,0.0,0.0,0.0
SJB293016073,와촌1리(대실),36.55868,127.26061,0.0,0.0,0.0,0.0,0.0
SJB293016092,부동리마을회관,36.5596356,127.2696102,0.0,0.0,0.0,0.0,0.0
SJB293064041,봉암3리,36.5557656,127.2729852,0.0,0.0,0.0,0.0,0.0
SJB293064274,번암리,36.588329,127.2986104,0.0,0.0,0.0,0.0,0.0
SJB293064084,세종세무서,36.6059319,127.2939937,0.0,0.0,0.0,0.0,0.0
SJB293001072,조치원역뒤편,36.599727,127.2951059,0.0,0.0,0.0,0.0,0.0
SJB293064146,대동초등학교,36.5955999,127.2935516,0.0,0.0,0.0,0.0,0.0
SJB293064189,성제삼거리,36.5888707,127.2646493,0.0,0.0,0.0,0.0,0.0
SJB293064188,삼일아파트,36.5950425,127.2970189,0.0,0.0,0.0,0.0,0.0
SJB293019066,전의역,36.67953,127.2036,0.0,0.0,0.0,0.0,0.0
SJB293019058,전의중학교,36.68047,127.19682,0.0,0.0,0.0,0.0,0.0
SJB293019054,한국콜마,36.68079,127.19353,0.0,0.0,0.0,0.0,0.0
SJB293019063,원성리(죽근마을),36.67609,127.19916,0.0,0.0,0.0,0.0,0.0
SJB293019074,신방2리마을회관,36.676,127.20598,0.0,0.0,0.0,0.0,0.0
SJB293018001,베어트리파크,36.67207,127.21071,0.0,0.0,0.0,0.0,0.0
SJB293018007,송성2리입구,36.66242,127.21428,0.0,0.0,0.0,0.0,0.0
SJB293018006,흥진레미콘,36.65265,127.21388,0.0,0.0,0.0,0.0,0.0
SJB293018004,송성1리입구,36.6495494,127.2134708,0.0,0.0,0.0,0.0,0.0
SJB293018012,송성3리(솔티),36.63605,127.2174,0.0,0.0,0.0,0.0,0.0
SJB293018009,송성1리,36.645085,127.217546,0.0,0.0,0.0,0.0,0.0
SJB293018005,송성1리입구,36.6496282,127.2136204,0.0,0.0,0.0,0.0,0.0
SJB293018003,흥진레미콘,36.65236,127.21365,0.0,0.0,0.0,0.0,0.0
SJB293018008,송성2리입구,36.66261,127.21437,0.0,0.0,0.0,0.0,0.0
SJB293018002,베어트리파크,36.67203,127.21089,0.0,0.0,0.0,0.0,0.0
SJB293019075,신방2리마을회관,36.67611,127.2063,0.0,0.0,0.0,0.0,0.0
SJB293019064,원성리(죽근마을),36.67622,127.19936,0.0,0.0,0.0,0.0,0.0
SJB293019053,한국콜마,36.68087,127.19338,0.0,0.0,0.0,0.0,0.0
SJB293019059,전의중학교,36.68024,127.19736,0.0,0.0,0.0,0.0,0.0
SJB293019065,전의역,36.67939,127.20358,0.0,0.0,0.0,0.0,0.0
SJB293019056,원성2리,36.67112,127.19515,0.0,0.0,0.0,0.0,0.0
SJB293064320,신흥리(사사),36.669438,127.194232,0.0,0.0,0.0,0.0,0.0
SJB293019045,신흥리,36.66348,127.19092,0.0,0.0,0.0,0.0,0.0
SJB293019036,영당리(영성들),36.66042,127.18919,0.0,0.0,0.0,0.0,0.0
SJB293019032,대전카톨릭대입구,36.65524,127.18733,0.0,0.0,0.0,0.0,0.0
SJB293019028,신방1리(신암골),36.65099,127.18462,0.0,0.0,0.0,0.0,0.0
SJB293019020,양곡리,36.64323,127.17697,0.0,0.0,0.0,0.0,0.0
SJB293019018,세종미래산업단지,36.63987,127.17637,0.0,0.0,0.0,0.0,0.0
SJB293064076,달전리,36.6336684,127.1754206,0.0,0.0,0.0,0.0,0.0
SJB293019009,달전1리,36.63113,127.17432,0.0,0.0,0.0,0.0,0.0
SJB293019013,달전2리입구,36.62677,127.17521,0.0,0.0,0.0,0.0,0.0
SJB293019043,부거실(아랫마을),36.62586,127.19001,0.0,0.0,0.0,0.0,0.0
SJB293019060,부거실(윗마을),36.62444,127.19807,0.0,0.0,0.0,0.0,0.0
SJB293019044,부거실(아랫마을),36.62598,127.19015,0.0,0.0,0.0,0.0,0.0
SJB293019024,달전리(태호농장),36.61601,127.17733,0.0,0.0,0.0,0.0,0.0
SJB293019008,금사리,36.60976,127.17305,0.0,0.0,0.0,0.0,0.0
SJB293019030,비암사입구,36.60406,127.1863,0.0,0.0,0.0,0.0,0.0
SJB293064317,다방1리마을회관,36.6031132,127.189307,0.0,0.0,0.0,0.0,0.0
SJB293019040,다방1리마을회관,36.60319,127.18944,0.0,0.0,0.0,0.0,0.0
SJB293019031,비암사입구,36.60409,127.18662,0.0,0.0,0.0,0.0,0.0
SJB293019010,다방2리마을회관,36.59749,127.17442,0.0,0.0,0.0,0.0,0.0
SJB293019007,금사리,36.60927,127.17268,0.0,0.0,0.0,0.0,0.0
SJB293019025,달전리(태호농장),36.61607,127.17748,0.0,0.0,0.0,0.0,0.0
SJB293019015,달전2리입구,36.62685,127.17534,0.0,0.0,0.0,0.0,0.0
SJB293019012,달전2리입구,36.62698,127.17504,0.0,0.0,0.0,0.0,0.0
SJB293019011,달전1리,36.63112,127.1745,0.0,0.0,0.0,0.0,0.0
SJB293064075,달전리,36.633804,127.1755319,0.0,0.0,0.0,0.0,0.0
SJB293019019,세종미래산업단지,36.63972,127.17649,0.0,0.0,0.0,0.0,0.0
SJB293019021,양곡리,36.64316,127.1771,0.0,0.0,0.0,0.0,0.0
SJB293019029,신방1리(신암골),36.651,127.18479,0.0,0.0,0.0,0.0,0.0
SJB293019033,대전카톨릭대입구,36.65494,127.18734,0.0,0.0,0.0,0.0,0.0
SJB293019039,영당리(영성들),36.66047,127.18938,0.0,0.0,0.0,0.0,0.0
SJB293019046,신흥리,36.66359,127.19113,0.0,0.0,0.0,0.0,0.0
SJB293019055,신흥리(사사),36.66931,127.19429,258901.0,181858.0,24968.0,0.15207230316844444,440759.0
SJB293019057,원성2리,36.67103,127.19527,0.0,0.0,0.0,0.0,0.0
SJB293019070,성호아파트,36.68196,127.20455,0.0,0.0,0.0,0.0,0.0
SJB293019072,갈정교,36.68899,127.2053,0.0,0.0,0.0,0.0,0.0
SJB293019062,관정1리,36.69905,127.19826,0.0,0.0,0.0,0.0,0.0
SJB293013027,고등1리마을회관,36.71551,127.19521,0.0,0.0,0.0,0.0,0.0
SJB293064329,세종첨단산업단지,36.7191773,127.1955466,0.0,0.0,0.0,0.0,0.0
SJB293064330,대교에이스,36.7177679,127.2003627,0.0,0.0,0.0,0.0,0.0
SJB293013026,고등1리마을회관,36.71543,127.19507,0.0,0.0,0.0,0.0,0.0
SJB293013025,고등2리,36.70594,127.18845,0.0,0.0,0.0,0.0,0.0
SJB293019051,전의산연수원,36.70287,127.19218,0.0,0.0,0.0,0.0,0.0
SJB293019041,서정2리,36.69941,127.18976,0.0,0.0,0.0,0.0,0.0
SJB293019034,서정2리마을회관,36.69661,127.18893,0.0,0.0,0.0,0.0,0.0
SJB293019048,서정1리마을회관,36.68798,127.19183,0.0,0.0,0.0,0.0,0.0
SJB293019050,서정1리마을회관,36.68799,127.19201,0.0,0.0,0.0,0.0,0.0
SJB293019035,서정2리마을회관,36.69659,127.18911,0.0,0.0,0.0,0.0,0.0
SJB293019042,서정2리,36.69944,127.1899,0.0,0.0,0.0,0.0,0.0
SJB293019052,전의산연수원,36.70279,127.19239,0.0,0.0,0.0,0.0,0.0
SJB293064395,고등2리,36.7060526,127.1885841,0.0,0.0,0.0,0.0,0.0
SJB293019061,관정1리,36.69898,127.19813,0.0,0.0,0.0,0.0,0.0
SJB293019071,갈정교,36.68911,127.20517,0.0,0.0,0.0,0.0,0.0
SJB293019069,성호아파트,36.68191,127.20441,0.0,0.0,0.0,0.0,0.0
SJB293019073,대추리,36.6932,127.2057,0.0,0.0,0.0,0.0,0.0
SJB293019078,사관정,36.69888,127.21024,0.0,0.0,0.0,0.0,0.0
SJB293064497,전의산업단지교차로,36.70158,127.21039,0.0,0.0,0.0,0.0,0.0
SJB293019082,중대부,36.70488,127.21246,0.0,0.0,0.0,0.0,0.0
SJB293019080,상대부(쌍태울),36.71258,127.21146,0.0,0.0,0.0,0.0,0.0
SJB293019081,중대부,36.70502,127.21236,0.0,0.0,0.0,0.0,0.0
SJB293019079,전의산업단지,36.70105,127.21057,0.0,0.0,0.0,0.0,0.0
SJB293019087,달계리,36.69794,127.22103,0.0,0.0,0.0,0.0,0.0
SJB293019089,하노곡,36.70131,127.22721,0.0,0.0,0.0,0.0,0.0
SJB293019091,노곡리종점,36.70046,127.23454,0.0,0.0,0.0,0.0,0.0
SJB293019092,노곡리,36.70061,127.23461,0.0,0.0,0.0,0.0,0.0
SJB293019090,하노곡,36.7014451,127.2271649,0.0,0.0,0.0,0.0,0.0
SJB293019088,종성골,36.69603,127.22178,0.0,0.0,0.0,0.0,0.0
SJB293019086,신정2리,36.69472,127.21988,0.0,0.0,0.0,0.0,0.0
SJB293019083,신정1리,36.69158,127.21464,0.0,0.0,0.0,0.0,0.0
SJB293064338,신정1리,36.6915871,127.2147544,0.0,0.0,0.0,0.0,0.0
SJB293064339,신정2리,36.6946059,127.219943,0.0,0.0,0.0,0.0,0.0
SJB293064340,종성골,36.6959446,127.2218636,0.0,0.0,0.0,0.0,0.0
SJB293064341,(주)레이크엘이디앞,36.6980972,127.2210106,0.0,0.0,0.0,0.0,0.0
SJB293064342,전의산업단지,36.7012593,127.2106772,0.0,0.0,0.0,0.0,0.0
SJB293019095,사관정,36.69893829,127.2101017,0.0,0.0,0.0,0.0,0.0
SJB293019094,대추리,36.69343329,127.2057917,0.0,0.0,0.0,0.0,0.0
SJB293019047,덕고개,36.68046,127.19186,0.0,0.0,0.0,0.0,0.0
SJB293019027,민석아파트입구,36.68099,127.18197,0.0,0.0,0.0,0.0,0.0
SJB293019022,유천2리,36.68292,127.17727,0.0,0.0,0.0,0.0,0.0
SJB293019006,유천리,36.68628,127.16919,0.0,0.0,0.0,0.0,0.0
SJB293019003,유천리(어천),36.68803,127.16612,0.0,0.0,0.0,0.0,0.0
SJB293064332,행정리,36.6887542,127.1574677,0.0,0.0,0.0,0.0,0.0
SJB293013006,운당1리,36.69865,127.15205,0.0,0.0,0.0,0.0,0.0
SJB293013003,운당2리,36.7058276,127.1497944,0.0,0.0,0.0,0.0,0.0
SJB293064406,운당교차로,36.705806,127.148932,0.0,0.0,0.0,0.0,0.0
SJB293064407,동산산업,36.710519,127.147184,0.0,0.0,0.0,0.0,0.0
SJB293013002,운당2리,36.7057756,127.1489661,0.0,0.0,0.0,0.0,0.0
SJB293019001,KCC앞,36.70852,127.15296,0.0,0.0,0.0,0.0,0.0
SJB293013009,소정리입구,36.71191,127.15392,0.0,0.0,0.0,0.0,0.0
SJB293013012,소정면우체국,36.7143,127.15486,47128.0,28254.0,568.0,1.0378031203569063,75382.0
SJB293013014,소정리역,36.71885,127.1567,0.0,0.0,0.0,0.0,0.0
SJB293013016,소정면사무소,36.72149,127.15766,0.0,0.0,0.0,0.0,0.0
SJB293064387,소정리,36.7245035,127.1581344,0.0,0.0,0.0,0.0,0.0
SJB293013020,대곡4리,36.72556,127.15982,0.0,0.0,0.0,0.0,0.0
SJB293013021,소정육교(맹골),36.72646,127.16173,0.0,0.0,0.0,0.0,0.0
SJB293013023,소정육교,36.72718,127.16312,0.0,0.0,0.0,0.0,0.0
SJB293013024,대곡리,36.7296,127.16673,0.0,0.0,0.0,0.0,0.0
SJB293013022,소정육교(맹골),36.7271,127.16202,0.0,0.0,0.0,0.0,0.0
SJB293013019,대곡1리,36.72607,127.15941,0.0,0.0,0.0,0.0,0.0
SJB293013018,소정리,36.72478,127.15813,0.0,0.0,0.0,0.0,0.0
SJB293013015,소정면사무소,36.72173,127.15762,0.0,0.0,0.0,0.0,0.0
SJB293013013,소정리역,36.71895,127.1566,0.0,0.0,0.0,0.0,0.0
SJB293013011,소정면우체국,36.71422,127.15471,0.0,0.0,0.0,0.0,0.0
SJB293013017,소정리입구,36.712119,127.153895,0.0,0.0,0.0,0.0,0.0
SJB293013008,KCC앞,36.70867,127.15287,0.0,0.0,0.0,0.0,0.0
SJB293064405,동산산업,36.710329,127.147243,0.0,0.0,0.0,0.0,0.0
SJB293013007,운당1리,36.6979,127.15261,0.0,0.0,0.0,0.0,0.0
SJB293064331,행정리,36.6885967,127.1575524,0.0,0.0,0.0,0.0,0.0
SJB293019004,유천리(어천),36.6879,127.16612,0.0,0.0,0.0,0.0,0.0
SJB293019005,유천리,36.6862,127.16905,0.0,0.0,0.0,0.0,0.0
SJB293019023,유천2리,36.68278,127.17728,0.0,0.0,0.0,0.0,0.0
SJB293019026,민석아파트입구,36.6811,127.18134,0.0,0.0,0.0,0.0,0.0
SJB293019049,덕고개,36.6803,127.19145,0.0,0.0,0.0,0.0,0.0
SJB293064323,용암리(금단마을),36.5944763,127.2278058,0.0,0.0,0.0,0.0,0.0
SJB293064324,고복저수지,36.5977479,127.2274533,0.0,0.0,0.0,0.0,0.0
SJB293064322,쌍류리(월정마을),36.5952411,127.2174952,0.0,0.0,0.0,0.0,0.0
SJB293064318,쌍류초등학교,36.597535,127.208638,0.0,0.0,0.0,0.0,0.0
SJB293019076,재동아파트,36.6794,127.2066,0.0,0.0,0.0,0.0,0.0
SJB293019077,재동아파트,36.67954,127.20667,0.0,0.0,0.0,0.0,0.0
SJB293064319,쌍류초등학교,36.5976715,127.208475,0.0,0.0,0.0,0.0,0.0
SJB293064321,쌍류리(월정마을),36.5952236,127.2177077,0.0,0.0,0.0,0.0,0.0
SJB293064325,고복저수지,36.5977251,127.2273249,0.0,0.0,0.0,0.0,0.0
SJB293016017,용암리(금단마을),36.5944128,127.227644,0.0,0.0,0.0,0.0,0.0
SJB293016027,신대2리(송적골),36.59008,127.2332,0.0,0.0,0.0,0.0,0.0
SJB293018083,심중2리입구,36.65736,127.2811,0.0,0.0,0.0,0.0,0.0
SJB293018086,심중2리,36.66531,127.29224,0.0,0.0,0.0,0.0,0.0
SJB293018087,심중리시민스포츠센터,36.6704,127.29874,0.0,0.0,0.0,0.0,0.0
SJB293018085,심중2리,36.66544,127.29221,0.0,0.0,0.0,0.0,0.0
SJB293018084,심중2리입구,36.6575,127.28108,0.0,0.0,0.0,0.0,0.0
SJB293064404,깊은내길,36.646477,127.268761,0.0,0.0,0.0,0.0,0.0
SJB293018044,보덕2리마을회관,36.64401,127.25738,0.0,0.0,0.0,0.0,0.0
SJB293018041,석곡리,36.6591135,127.2569277,0.0,0.0,0.0,0.0,0.0
SJB293018023,청람1리마을회관,36.65495,127.23318,0.0,0.0,0.0,0.0,0.0
SJB293018021,청람리,36.65165,127.23274,0.0,0.0,0.0,0.0,0.0
SJB293018017,청람리(동막골),36.64433,127.23168,0.0,0.0,0.0,0.0,0.0
SJB293064337,청람리(동막골),36.6443571,127.2318088,0.0,0.0,0.0,0.0,0.0
SJB293018022,청람리,36.65163,127.23286,0.0,0.0,0.0,0.0,0.0
SJB293018024,청람1리마을회관,36.65476,127.23347,0.0,0.0,0.0,0.0,0.0
SJB293018039,석곡리,36.6587466,127.2560505,160918.0,131491.0,5934.0,0.8569260712329221,292409.0
SJB293064408,깊은내길,36.646415,127.268755,0.0,0.0,0.0,0.0,0.0
SJB293001005,봉산리(중뜸),36.60959,127.27518,0.0,0.0,0.0,0.0,0.0
SJB293001004,봉산리(윗말),36.61174,127.27389,0.0,0.0,0.0,0.0,0.0
SJB293001002,봉산리(국제기계),36.61812,127.27049,0.0,0.0,0.0,0.0,0.0
SJB293018064,송곡1리(예비군훈련장),36.62545,127.26847,0.0,0.0,0.0,0.0,0.0
SJB293018066,송곡보건진료소,36.63079,127.26911,0.0,0.0,0.0,0.0,0.0
SJB293018058,송곡1리,36.63073,127.26613,0.0,0.0,0.0,0.0,0.0
SJB293018048,송곡2리,36.63014,127.26023,0.0,0.0,0.0,0.0,0.0
SJB293018042,송곡2리(능골),36.62967,127.25687,0.0,0.0,0.0,0.0,0.0
SJB293018036,송정1리(권고조경),36.62871,127.25064,0.0,0.0,0.0,0.0,0.0
SJB293018034,송정1리,36.62792,127.24628,0.0,0.0,0.0,0.0,0.0
SJB293018030,송정1리(상소골),36.62752,127.24412,0.0,0.0,0.0,0.0,0.0
SJB293018028,송정리(행골),36.62748,127.24134,0.0,0.0,0.0,0.0,0.0
SJB293018026,송정2리(구리골),36.62618,127.23619,0.0,0.0,0.0,0.0,0.0
SJB293064336,송정리,36.6252011,127.2325295,0.0,0.0,0.0,0.0,0.0
SJB293018020,송정리,36.62505,127.2325,0.0,0.0,0.0,0.0,0.0
SJB293018025,송정2리(구리골),36.62602,127.23617,0.0,0.0,0.0,0.0,0.0
SJB293018027,송정리(행골),36.6274,127.24115,0.0,0.0,0.0,0.0,0.0
SJB293018029,송정1리(상소골),36.62739,127.24411,0.0,0.0,0.0,0.0,0.0
SJB293018033,송정1리,36.6278,127.24617,0.0,0.0,0.0,0.0,0.0
SJB293018035,송정1리(권고조경),36.62849,127.25058,0.0,0.0,0.0,0.0,0.0
SJB293018040,송곡2리(능골),36.62956,127.25671,0.0,0.0,0.0,0.0,0.0
SJB293018049,송곡2리,36.63007,127.26045,0.0,0.0,0.0,0.0,0.0
SJB293018057,송곡1리,36.6306,127.26601,0.0,0.0,0.0,0.0,0.0
SJB293018065,송곡보건진료소,36.63065,127.26908,0.0,0.0,0.0,0.0,0.0
SJB293018063,송곡1리(예비군훈련장),36.62553,127.26835,0.0,0.0,0.0,0.0,0.0
SJB293001001,봉산리(국제기계),36.61816,127.27034,0.0,0.0,0.0,0.0,0.0
SJB293001003,봉산리(윗말),36.61172,127.27374,0.0,0.0,0.0,0.0,0.0
SJB293001006,봉산리(중뜸),36.60936,127.27516,0.0,0.0,0.0,0.0,0.0
SJB293001016,한마음효요양병원,36.63387,127.28325,0.0,0.0,0.0,0.0,0.0
SJB293018079,보덕1리,36.6326,127.27317,0.0,0.0,0.0,0.0,0.0
SJB293018080,보덕1리,36.63252,127.2733,0.0,0.0,0.0,0.0,0.0
SJB293001015,한마음효요양병원,36.63375,127.28309,0.0,0.0,0.0,0.0,0.0
SJB293018061,전동삼거리,36.65356,127.26695,0.0,0.0,0.0,0.0,0.0
SJB293018056,전동역,36.65419,127.26593,0.0,0.0,0.0,0.0,0.0
SJB293018052,전동초등학교,36.65549,127.26387,0.0,0.0,0.0,0.0,0.0
SJB293018047,석곡리입구,36.65926,127.25977,0.0,0.0,0.0,0.0,0.0
SJB293018045,청송리,36.66181,127.25736,0.0,0.0,0.0,0.0,0.0
SJB293018038,청송산업단지입구,36.66366,127.25556,0.0,0.0,0.0,0.0,0.0
SJB293018031,아람달동림권역체험관,36.6656,127.24464,0.0,0.0,0.0,0.0,0.0
SJB293018018,청람리입구,36.66142,127.23228,0.0,0.0,0.0,0.0,0.0
SJB293018015,개미고개,36.65799,127.22055,0.0,0.0,0.0,0.0,0.0
SJB293018016,개미고개,36.65797,127.22078,0.0,0.0,0.0,0.0,0.0
SJB293018019,청람리입구,36.6615,127.23251,0.0,0.0,0.0,0.0,0.0
SJB293064510,전동면사무소,36.6625624,127.2340451,0.0,0.0,0.0,0.0,0.0
SJB293018032,아람달동림권역체험관,36.66548,127.2448,0.0,0.0,0.0,0.0,0.0
SJB293018037,청송산업단지입구,36.6638,127.25523,0.0,0.0,0.0,0.0,0.0
SJB293018043,청송리,36.66176,127.25721,0.0,0.0,0.0,0.0,0.0
SJB293018046,석곡리입구,36.65908,127.25977,0.0,0.0,0.0,0.0,0.0
SJB293018053,전동초등학교,36.65526,127.26404,0.0,0.0,0.0,0.0,0.0
SJB293018059,전동삼거리,36.65346,127.26687,0.0,0.0,0.0,0.0,0.0
SJB293011100,망골,36.45954,127.35183,0.0,0.0,0.0,0.0,0.0
SJB186004209,둔곡동새마을회관,36.45706,127.36208,0.0,0.0,0.0,0.0,0.0
SJB186004207,둔곡동,36.45382,127.36172,0.0,0.0,0.0,0.0,0.0
SJB186004063,구룡2통보건소,36.45072,127.36265,0.0,0.0,0.0,0.0,0.0
SJB186004066,구룡2통,36.44708,127.36545,0.0,0.0,0.0,0.0,0.0
SJB186004061,구룡,36.44605,127.36842,0.0,0.0,0.0,0.0,0.0
SJB186004310,구즉초등학교,36.43997,127.38196,0.0,0.0,0.0,0.0,0.0
SJB186004307,구즉동주민센터입구,36.44109,127.3857,0.0,0.0,0.0,0.0,0.0
SJB186004313,송강마을아파트,36.4376,127.38602,0.0,0.0,0.0,0.0,0.0
SJB186004062,구룡,36.44612,127.36868,0.0,0.0,0.0,0.0,0.0
SJB186004065,구룡2통,36.44728,127.36536,0.0,0.0,0.0,0.0,0.0
SJB186004064,구룡2통보건소,36.45082,127.36266,0.0,0.0,0.0,0.0,0.0
SJB186004208,둔곡동,36.45383,127.36183,0.0,0.0,0.0,0.0,0.0
SJB186004210,둔곡동새마을회관,36.45722,127.36216,0.0,0.0,0.0,0.0,0.0
SJB293011101,망골,36.45971,127.35184,0.0,0.0,0.0,0.0,0.0
SJB186004136,대동금탄동입구,36.47203,127.38796,0.0,0.0,0.0,0.0,0.0
SJB186004132,금고동,36.4667,127.39038,0.0,0.0,0.0,0.0,0.0
SJB186004128,금고1통,36.46376,127.39037,0.0,0.0,0.0,0.0,0.0
SJB186004134,금고동매립장,36.46046,127.38863,0.0,0.0,0.0,0.0,0.0
SJB186004130,금고2통,36.45899,127.38511,0.0,0.0,0.0,0.0,0.0
SJB186004319,협진운수,36.44546,127.38392,0.0,0.0,0.0,0.0,0.0
SJB186004308,구즉동주민센터입구,36.44107,127.386,0.0,0.0,0.0,0.0,0.0
SJB186004320,협진운수,36.44489,127.38408,0.0,0.0,0.0,0.0,0.0
SJB186004131,금고2통,36.4589,127.38522,0.0,0.0,0.0,0.0,0.0
SJB186004135,금고동매립장,36.46052,127.38882,0.0,0.0,0.0,0.0,0.0
SJB186004129,금고1통,36.46384,127.39047,0.0,0.0,0.0,0.0,0.0
SJB186004133,금고동,36.46679,127.39056,0.0,0.0,0.0,0.0,0.0
SJB186004137,대동금탄동입구,36.47211,127.38797,0.0,0.0,0.0,0.0,0.0
